year,wind,hydro,solar,other_inc_bio,fk_country,gdp_constant,gdp_per_capita_constant,elec_prod_nuclear,elec_prod_fossil,elec_prod_renewable,energy_cons_nuclear,energy_cons_renewable,energy_cons_fossil,population
2001,0.0,2.05,0.0,0.52,49,132391536317.902,12958.4667624815,19.873348,76.66397,3.4626784,8.568307,1.6955769,89.73611,10230273.0
2002,0.0,2.49,0.0,0.5,49,134395228578.688,13179.9878099111,24.657894,71.4079,3.9342105,10.782364,1.9760944,87.24154,10238170.0
2003,0.0,1.38,0.0,0.49,49,138831395782.306,13618.9349637214,31.247734,66.49354,2.2587268,13.992831,1.2228435,84.78433,10248039.0
2004,0.01,2.02,0.0,0.71,49,145406922302.962,14259.6334294387,31.423798,65.30612,3.2700799,13.791254,1.6074102,84.60133,10261003.0
2005,0.02,2.38,0.0,0.73,49,154676655561.766,15147.7214429473,30.184303,65.99536,3.8203344,13.07551,1.778649,85.14584,10280122.0
2006,0.05,2.55,0.0,0.92,49,164921158026.322,16107.3042504372,31.137938,64.65455,4.207506,13.432363,1.9904531,84.57718,10304822.0
2007,0.13,2.09,0.0,1.2,49,173973393363.484,16892.5428566711,29.816566,66.28689,3.896548,13.560046,1.9663903,84.47356,10337831.0
2008,0.24,2.02,0.01,1.45,49,178518044738.046,17190.6470317686,31.880404,63.65274,4.466859,13.939386,2.3974464,83.66316,10378586.0
2009,0.29,2.43,0.09,1.85,49,169952170252.553,16272.8084749422,33.32925,60.962765,5.7079864,14.79543,3.2484796,81.956085,10421515.0
2010,0.34,2.79,0.62,2.16,49,174565802530.616,16665.9317833287,32.856136,60.20887,6.934992,14.512777,3.8938859,81.59334,10464750.0
2011,0.4,1.96,2.18,2.7,49,177659773362.468,16926.2846655313,32.640812,59.00277,8.356418,14.9149685,4.9096026,80.17543,10496379.0
2012,0.42,2.13,2.15,3.37,49,176290606026.729,16772.3539228258,35.019634,55.659504,9.320859,15.97545,5.3718815,78.652664,10511065.0
2013,0.48,2.73,2.03,4.06,49,176216894679.608,16759.7808654377,35.79327,53.381443,10.825282,16.402435,6.2181935,77.37938,10514547.0
2014,0.48,1.91,2.12,4.66,49,180173337872.859,17118.0425569684,35.69075,53.518475,10.790774,16.425856,6.416,77.15814,10517178.0
2015,0.57,1.79,2.26,4.79,49,189107698561.919,17931.5987670768,32.537277,56.055283,11.407444,14.735248,6.6330338,78.63172,10523801.0
2016,0.5,2.0,2.13,4.76,49,193988322699.324,18359.0978117405,29.390244,59.158535,11.4512205,13.3342285,6.700512,79.96526,10527584.0
2017,0.59,1.87,2.2,4.97,49,204024435225.367,19257.6930673781,33.045708,55.725277,11.229011,14.752393,6.499982,78.74763,10531315.0
2018,0.61,1.63,2.36,4.83,49,209798950840.998,19736.629527594,34.45417,54.686783,10.859052,15.534012,6.3605146,78.10548,10534598.0
2019,0.7,2.01,2.34,5.03,49,217279912678.49,20360.0599218778,35.289314,52.9748,11.735885,16.008797,6.9432154,77.04799,10536876.0
2020,0.7,2.14,2.34,5.21,49,205753475034.301,19233.1469565497,37.50312,49.588017,12.908864,17.107977,7.7524385,75.13959,10530951.0
2021,0.6,2.41,2.32,5.38,49,214043320209.36,20373.8783032185,36.73201,50.549843,12.718144,16.5445,7.481806,75.973694,10510748.0
2022,0.64,2.09,2.63,5.41,49,220137498815.997,20627.3486496304,37.04323,50.08359,12.873179,17.029829,7.5352736,75.43489,10493990.0
2023,0.71,2.36,2.89,5.19,49,,,39.905487,45.221844,14.87267,17.904873,7.9845033,74.11063,10495297.0
2024,0.68,2.61,4.0,5.199999999999999,49,,,,,,,,,
1985,,,,,50,29507540832.1133,943.793842641303,,,,,,,
1986,,,,,50,30899473396.7292,957.671957013036,,,,,,,
1987,,,,,50,31726232824.1508,952.77108292065,,,,,,,
1988,,,,,50,31875467102.209,927.077247982041,,,,,,,
1989,,,,,50,31471907548.358,886.860720480585,,,,,,,
1990,,,,,50,29404734879.0512,801.567015056407,,,,,,,
1991,,,,,50,26928547011.7025,710.032087422205,,,,,,,
1992,,,,,50,24101047269.1386,614.369536883349,,,,,,,
1993,,,,,50,20854865032.2402,512.954857325072,,,,,,,
1994,,,,,50,20041525962.687,470.161734645697,,,,,,,
1995,,,,,50,20181816409.8988,454.200631347294,,,,,,,
1996,,,,,50,19975321585.7342,440.994059132614,,,,,,,
1997,,,,,50,18853298464.0232,409.588064385259,,,,,,,
1998,,,,,50,18547091854.4434,392.136003823522,,,,,,,
1999,,,,,50,17755104912.179,362.993793858463,,,,,,,
2000,0.0,5.94,0.0,0.0,50,16528062516.7262,327.240142486849,0.0,0.0,100.0,,,,48616328.0
2001,0.0,5.91,0.0,0.0,50,16180944606.2133,310.380267408895,0.0,0.16891892,99.83108,,,,50106660.0
2002,0.0,6.05,0.0,0.0,50,16657920857.6924,309.911785375198,0.0,0.1650165,99.834984,,,,51662080.0
2003,0.0,6.1,0.0,0.0,50,17587070083.9155,317.778121357431,0.0,0.16366611,99.836334,,,,53205640.0
2004,0.0,7.01,0.0,0.0,50,18772152630.0713,329.3490636773,0.0,0.14245014,99.85755,,,,54815608.0
2005,0.0,7.32,0.0,0.0,50,19923852569.0654,338.980980805364,0.0,0.13642564,99.86358,,,,56550244.0
2006,0.0,7.45,0.0,0.0,50,20983996692.9237,346.179697463638,0.0,0.6666667,99.333336,,,,58381636.0
2007,0.0,7.74,0.0,0.0,50,22297485299.9942,356.886805082139,0.0,1.1494253,98.85058,,,,60289424.0
2008,0.0,7.41,0.0,0.0,50,23685703159.349,367.843747648712,0.0,1.3315579,98.66844,,,,62249724.0
2009,0.0,7.72,0.0,0.0,50,24361945145.7942,366.830226544363,0.0,1.1523688,98.84763,,,,64270236.0
2010,0.0,7.74,0.0,0.0,50,26093586500.1699,380.578038274352,0.0,1.1494253,98.85058,,,,66391260.0
2011,0.0,7.73,0.0,0.0,50,27887434695.4583,393.616173563894,0.0,1.1508951,98.849106,,,,68654272.0
2012,0.0,7.51,0.0,0.0,50,29863789011.1578,407.671076943679,0.0,0.1303781,99.86962,,,,70997872.0
2013,0.0,8.15,0.0,0.0,50,32396822644.9769,427.458520350728,0.0,0.12019231,99.87982,,,,73460032.0
2014,0.0,8.73,0.0,0.0,50,35464895084.4787,452.339650501681,0.0,0.11235955,99.88765,,,,76035592.0
2015,0.0,8.83,0.0,0.0,50,37917706497.1793,467.9145805459,0.0,0.11098779,99.88901,,,,78656904.0
2016,0.0,9.01,0.0,0.0,50,38827503534.0756,462.47214741215,0.0,0.108813934,99.89119,,,,81430976.0
2017,0.0,9.39,0.01,0.0,50,40274584268.021,462.482920889479,0.0,0.10438413,99.895615,,,,84283272.0
2018,0.0,10.43,0.01,0.0,50,42619016590.6593,473.294077418165,0.0,0.09337068,99.90663,,,,87087352.0
2019,0.0,11.04,0.01,0.0,50,44487659679.0188,478.632426258904,0.0,0.08841733,99.911575,,,,89906896.0
2020,0.0,11.91,0.01,0.0,50,45259708653.5116,471.504423341186,0.0,0.08361204,99.91639,,,,92853168.0
2021,0.0,11.0,0.01,0.0,50,48065880294.8504,484.784649973339,0.0,0.0,100.0,,,,95894120.0
2022,0.0,13.19,2.11,0.03,50,52355494607.5628,511.299266278693,0.0,0.0,100.0,,,,99010216.0
2023,0.0,13.67,2.2,0.03,50,,,,,,,,,
1985,0.0514,0.0297,0.0,0.036,51,187096889651.408,36587.4452819712,0.0,,,0.0,0.16285837,99.837135,5119453.0
1986,0.1256,0.0286,0.0,0.051,51,195952945255.93,38268.0683803545,0.0,,,0.0,0.27791974,99.72208,5119368.0
1987,0.1738,0.0294,0.0,0.061,51,196860120868.352,38396.5670666554,0.0,,,0.0,0.37065881,99.62934,5121515.0
1988,0.2917,0.0328,0.0,0.08,51,197397452774.196,38482.6663517953,0.0,,,0.0,0.5722486,99.42776,5126107.0
1989,0.4284,0.0229,0.0,0.126,51,198773654947.051,38727.7183714612,0.0,,,0.0,0.88691425,99.11308,5133937.0
1990,0.61,0.03,0.0,0.19,51,202073829809.271,39306.7939163003,0.0,96.80031,3.1996915,0.0,1.2664864,98.733505,5144626.0
1991,0.74,0.03,0.0,0.29,51,205020430066.543,39776.5961662564,0.0,97.0919,2.908093,0.0,1.4587733,98.54123,5158325.0
1992,0.92,0.03,0.0,0.41,51,209167606402.311,40447.232822697,0.0,95.55556,4.444444,0.0,2.0408638,97.95914,5175466.0
1993,1.03,0.03,0.0,0.55,51,209002572309.562,40280.8935829591,0.0,95.233864,4.766134,0.0,2.3619852,97.63801,5193776.0
1994,1.14,0.03,0.0,0.57,51,220068623440.602,42270.6520789912,0.0,95.69093,4.309064,0.0,2.1321414,97.86786,5213801.0
1995,1.18,0.03,0.0,0.65,51,226754355589.978,43328.5293423529,0.0,94.91525,5.0847454,0.0,2.3133218,97.686676,5235205.0
1996,1.23,0.02,0.0,0.83,51,233320596340.296,44331.6199506782,0.0,96.10341,3.8965905,0.0,2.187726,97.81227,5256002.0
1997,1.93,0.02,0.0,0.98,51,240713316133.714,45546.5896032205,0.0,93.36203,6.63797,0.0,3.3808842,96.61911,5277385.0
1998,2.82,0.03,0.0,1.08,51,246313036662.653,46437.1921036166,0.0,90.395905,9.604106,0.0,4.675769,95.324234,5298991.0
1999,3.03,0.03,0.0,1.32,51,253621896644.373,47657.173193571,0.0,88.68801,11.311983,0.0,5.389067,94.61094,5319856.0
2000,4.24,0.03,0.0,1.3,51,263066798839.571,49266.9882702373,0.0,84.46304,15.536961,0.0,7.0956717,92.90433,5340662.0
2001,4.31,0.03,0.0,1.51,51,265566018347.455,49557.1510075058,0.0,84.41662,15.583377,0.0,7.4025145,92.59749,5360753.0
2002,4.88,0.03,0.0,1.88,51,266778406866.579,49624.5965334337,0.0,82.63428,17.36573,0.0,8.58695,91.41305,5378700.0
2003,5.56,0.02,0.0,2.49,51,267955142394.956,49708.0908999592,0.0,82.445076,17.554926,0.0,9.462797,90.53721,5396355.0
2004,6.58,0.03,0.0,2.91,51,275394519939.124,50956.3045506744,0.0,76.31709,23.682901,0.0,11.729119,88.27088,5415583.0
2005,6.61,0.02,0.0,3.17,51,281892753356.482,52015.1841293483,0.0,72.838135,27.161861,0.0,12.474308,87.52569,5436314.0
2006,6.11,0.02,0.0,3.07,51,292651155607.73,53823.1590414696,0.0,79.77553,20.224472,0.0,10.684707,89.31529,5457863.0
2007,7.17,0.03,0.0,3.1,51,295540131107.448,54113.9771443798,0.0,73.68421,26.31579,0.0,12.466456,87.53355,5479722.0
2008,6.93,0.03,0.0,3.14,51,294307201429.912,53572.5346597284,0.0,72.3136,27.686405,0.0,12.62092,87.37908,5502752.0
2009,6.72,0.02,0.0,3.32,51,279666951279.328,50635.9117993314,0.0,72.22069,27.77931,0.0,13.378912,86.621086,5526455.0
2010,7.81,0.02,0.01,4.59,51,284093791119.24,51209.4492636368,0.0,67.92258,32.07742,0.0,15.567867,84.43214,5550850.0
2011,9.77,0.02,0.01,4.37,51,287817703270.261,51667.5313181951,0.0,59.64113,40.35887,0.0,19.240635,80.75936,5576016.0
2012,10.27,0.02,0.1,4.45,51,287802068095.364,51470.6898338005,0.0,51.455677,48.544327,0.0,22.003109,77.996895,5600955.0
2013,11.12,0.01,0.52,4.31,51,291810211144.337,51970.3909405024,0.0,53.886158,46.11384,0.0,22.68556,77.314445,5625393.0
2014,13.08,0.02,0.6,4.29,51,295539545041.068,52368.3625852985,0.0,43.851433,56.148563,0.0,26.237986,73.76201,5650654.0
2015,14.13,0.02,0.6,4.18,51,301758922337.637,53094.0133607574,0.0,34.22516,65.77484,0.0,28.001373,71.99863,5677795.0
2016,12.78,0.02,0.74,4.85,51,311032111245.335,54300.2039530893,0.0,39.50658,60.493423,0.0,26.942242,73.057755,5706856.0
2017,14.78,0.02,0.75,6.25,51,320538736946.88,55601.0145649906,0.0,29.44984,70.55016,0.0,31.503704,68.49629,5737286.0
2018,13.9,0.01,0.95,5.89,51,326500781458.764,56355.0733009054,0.0,31.314135,68.68587,0.0,30.349339,69.650665,5766689.0
2019,16.15,0.02,0.96,5.94,51,332088518914.51,57114.6227285377,0.0,21.450459,78.54954,0.0,34.10149,65.898506,5795879.0
2020,16.33,0.02,1.18,5.92,51,326176991303.13,55934.5556066994,0.0,17.949615,82.050385,0.0,38.468384,61.531616,5825638.0
2021,16.05,0.02,1.31,8.72,51,350255593023.122,59803.9202099741,0.0,20.71689,79.28311,0.0,40.294327,59.705673,5854246.0
2022,19.03,0.01,2.2,7.27,51,355650135472.963,60248.6712302435,0.0,18.572657,81.427345,0.0,41.246773,58.753227,5882259.0
2023,19.51,0.02,3.36,6.44,51,,,0.0,12.399643,87.60036,0.0,42.73486,57.265137,5910911.0
2024,20.53,0.02,3.99,6.68,51,,,,,,,,,
2000,0.0,0.0,0.0,0.0,52,,,0.0,99.99999,0.0,,,,742046.0
2001,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,765496.0
2002,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,789140.0
2003,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,806412.0
2004,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,818380.0
2005,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,830863.0
2006,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,846957.0
2007,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,865202.0
2008,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,882893.0
2009,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,901106.0
2010,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,919206.0
2011,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,936819.0
2012,0.0,0.0,0.0,0.0,52,,,0.0,100.0,0.0,,,,954311.0
2013,0.0,0.0,0.0,0.0,52,2105985489.12352,2138.43843074856,0.0,100.0,0.0,,,,971761.0
2014,0.0,0.0,0.0,0.0,52,2254700565.11536,2248.59114297989,0.0,100.0,0.0,,,,989091.0
2015,0.0,0.0,0.0,0.0,52,2424391785.43897,2376.12554719873,0.0,99.99999,0.0,,,,1006266.0
2016,0.0,0.0,0.0,0.0,52,2597091693.86547,2502.85181449431,0.0,99.99999,0.0,,,,1023269.0
2017,0.0,0.0,0.0,0.0,52,2738843335.30256,2596.45134698268,0.0,100.0,0.0,,,,1040242.0
2018,0.0,0.0,0.0,0.0,52,2869607134.04835,2677.16701469784,0.0,100.0,0.0,,,,1057204.0
2019,0.0,0.0,0.0,0.0,52,3028730597.33671,2781.94687224659,0.0,99.99999,0.0,,,,1073999.0
2020,0.0,0.0,0.0,0.0,52,3068599693.60668,2776.54090852115,0.0,100.0,0.0,,,,1090162.0
2021,0.0,0.0,0.0,0.0,52,3207372442.69767,2860.53793870551,0.0,100.0,0.0,,,,1105562.0
2022,0.07,0.0,0.0,0.0,52,3326961776.90297,2925.84071784878,0.0,100.0,0.0,,,,1120851.0
2023,0.07,0.0,0.0,0.0,52,,,,,,,,,
1985,,,,,53,270644749.640005,3772.36771911248,,,,,,,
1986,,,,,53,289788417.902702,4058.32027984626,,,,,,,
1987,,,,,53,308066999.198377,4337.56669245705,,,,,,,
1988,,,,,53,332147435.166003,4704.10484882737,,,,,,,
1989,,,,,53,331512580.505584,4725.56527170019,,,,,,,
1990,,,,,53,349473877.455821,5019.22928541831,,,,,,,
1991,,,,,53,354183964.059404,5111.17472955732,,,,,,,
1992,,,,,53,361371847.187073,5212.72047871724,,,,,,,
1993,,,,,53,369182589.257494,5317.10554430161,,,,,,,
1994,,,,,53,369309888.895428,5315.57046066221,,,,,,,
1995,,,,,53,380503164.202399,5477.30878812707,,,,,,,
1996,,,,,53,392314752.036481,5652.13588872614,,,,,,,
1997,,,,,53,400889291.93451,5784.92174395749,,,,,,,
1998,,,,,53,416019763.186175,6018.45615395774,,,,,,,
1999,,,,,53,417492801.853705,6062.04155443161,,,,,,,
2000,0.0,0.03,0.0,0.0,53,427263049.065191,6236.41530652291,0.0,62.5,37.5,,,,68365.0
2001,0.0,0.03,0.0,0.0,53,426990264.12676,6252.78620148137,0.0,62.5,37.5,,,,68171.0
2002,0.0,0.03,0.0,0.0,53,414914984.185527,6068.93653642148,0.0,57.142857,42.857143,,,,68281.0
2003,0.0,0.03,0.0,0.0,53,441275102.069287,6439.05826661346,0.0,62.5,37.5,,,,68457.0
2004,0.0,0.03,0.0,0.0,53,454737038.78088,6624.08831564742,0.0,72.72727,27.272728,,,,68591.0
2005,0.0,0.03,0.0,0.0,53,457719487.441064,6659.28779703005,0.0,75.0,25.0,,,,68686.0
2006,0.0,0.03,0.0,0.0,53,479046723.210763,6962.28124307129,0.0,75.0,25.0,,,,68761.0
2007,0.0,0.02,0.0,0.0,53,509480429.508433,7400.18344311927,0.0,83.333336,16.666668,,,,68789.0
2008,0.0,0.02,0.0,0.0,53,545760826.319816,7926.34888778889,0.0,84.61539,15.384616,,,,68794.0
2009,0.0,0.02,0.0,0.0,53,539377658.76052,7832.50550012373,0.0,84.61539,15.384616,,,,68805.0
2010,0.0,0.02,0.0,0.0,53,543005698.441659,7885.76218710203,0.0,85.71429,14.285714,,,,68775.0
2011,0.0,0.04,0.0,0.0,53,541791805.465639,7846.02849210952,0.0,73.33333,26.666666,,,,68758.0
2012,0.0,0.03,0.0,0.0,53,536054228.927297,7755.63860249569,0.0,80.0,20.0,,,,68908.0
2013,0.0,0.04,0.0,0.0,53,530694004.887119,7612.33600928235,0.0,73.33333,26.666666,,,,68839.0
2014,0.0,0.03,0.0,0.0,53,555922065.276388,7899.649940693,0.0,80.0,20.0,,,,69388.0
2015,0.0,0.02,0.0,0.0,53,540737037.037037,7679.83293618857,0.0,86.666664,13.333333,,,,70027.0
2016,0.0,0.04,0.0,0.0,53,555681105.24744,7983.23571599345,0.0,75.0,25.0,,,,70098.0
2017,0.0,0.03,0.0,0.0,53,518900602.715599,7575.63365328777,0.0,76.92308,23.076923,,,,70422.0
2018,0.0,0.02,0.0,0.0,53,537309039.644082,7881.43631947783,0.0,81.818184,18.181818,,,,70840.0
2019,0.0,0.02,0.0,0.0,53,566874380.554411,8351.12522914571,0.0,85.71429,14.285714,,,,71446.0
2020,0.0,0.04,0.0,0.0,53,472749937.548637,6996.13658633828,0.0,75.0,25.0,,,,72011.0
2021,0.0,0.04,0.0,0.0,53,505325005.612993,7519.49355098053,0.0,75.0,25.0,,,,72435.0
2022,0.0,0.02,0.0,0.0,53,533540061.078087,7984.01911049722,0.0,76.47059,23.529411,,,,72758.0
2023,0.0,0.02,0.0,0.0,53,,,,,,,,,
1985,,,,,54,17383117345.8908,2703.26986389826,,,,,,,
1986,,,,,54,17995349556.5899,2738.51467745198,,,,,,,
1987,,,,,54,19816005179.2607,2952.09845777041,,,,,,,
1988,,,,,54,20243230984.6102,2952.74451788973,,,,,,,
1989,,,,,54,21134042221.48,3018.1593636772,,,,,,,
1990,,,,,54,19981325537.0055,2794.13532520508,,,,,,,
1991,,,,,54,20169977001.9494,2763.06618803822,,,,,,,
1992,,,,,54,22433236554.9309,3012.19400765024,,,,,,,
1993,,,,,54,24085335186.6972,3171.38808963786,,,,,,,
1994,,,,,54,24711639228.2533,3192.01963139506,,,,,,,
1995,,,,,54,26116602360.5497,3310.88002146896,,,,,,,
1996,,,,,54,27677807175.4716,3445.55862127293,,,,,,,
1997,,,,,54,30137054814.5543,3686.90570539629,,,,,,,
1998,,,,,54,32160600643.062,3869.93979841817,,,,,,,
1999,,,,,54,34070956123.7845,4033.87604517725,,,,,,,
2000,0.0,0.75,0.0,0.01,54,35659263104.8034,4154.06265527713,0.0,93.00538,6.9946194,,,,8540790.0
2001,0.0,0.7,0.0,0.01,54,36536308517.4776,4189.80766076945,0.0,93.30218,6.697819,,,,8669038.0
2002,0.0,0.87,0.0,0.01,54,38178653364.9485,4312.88294593947,0.0,92.51799,7.4820147,,,,8795104.0
2003,0.0,1.19,0.0,0.01,54,37664880865.2421,4194.01788130909,0.0,90.40903,9.590973,,,,8919857.0
2004,0.0,1.6,0.0,0.01,54,38632918879.6179,4243.09468795653,0.0,85.524124,14.475873,,,,9043135.0
2005,0.0,1.91,0.0,0.01,54,42275322011.052,4582.67384283375,0.0,84.55772,15.442279,,,,9164770.0
2006,0.0,1.75,0.0,0.01,54,46153810301.3096,4940.89563402297,0.0,86.4635,13.536499,,,,9284169.0
2007,0.0,1.7,0.0,0.01,54,49576554587.8018,5243.05707628193,0.0,87.23405,12.765958,,,,9402209.0
2008,0.0,1.38,0.0,0.01,54,51167716220.0417,5344.93067784953,0.0,89.459274,10.540726,,,,9522954.0
2009,0.0,1.46,0.0,0.01,54,51651842211.298,5327.53279165634,0.0,88.218185,11.781818,,,,9648061.0
2010,0.0,1.43,0.0,0.13,54,55959425617.5869,5698.41429685183,0.0,89.24222,10.757781,,,,9775756.0
2011,0.01,1.53,0.0,0.14,54,57712871132.3848,5802.84238987035,0.0,89.213196,10.786802,,,,9903743.0
2012,0.1,1.78,0.0,0.14,54,59281142164.8033,5886.66561521702,0.0,87.86983,12.1301775,,,,10030885.0
2013,0.24,1.88,0.01,0.15,54,62171219427.0016,6098.90503670225,0.0,86.96388,13.036118,,,,10157054.0
2014,0.24,1.32,0.02,0.15,54,66554578678.1207,6451.88289713534,0.0,89.87268,10.127315,,,,10282116.0
2015,0.29,0.93,0.03,0.17,54,71164826836.5281,6819.93225155181,0.0,92.111115,7.888889,,,,10405832.0
2016,0.32,1.5,0.08,0.49,54,75903835172.1732,7193.70124923098,0.0,88.92439,11.075612,,,,10527589.0
2017,0.39,2.17,0.14,0.4,54,79446042998.4211,7447.94340728752,0.0,84.166664,15.833333,,,,10647247.0
2018,0.5,1.76,0.23,0.42,54,84993384865.6436,7882.85726898612,0.0,85.18145,14.818548,,,,10765532.0
2019,0.79,0.97,0.36,0.35,54,89287393475.0793,8195.9832061503,0.0,87.79777,12.202236,,,,10881886.0
2020,1.14,1.18,0.43,0.19,54,83287066903.7897,7565.84276444044,0.0,81.60715,18.392859,,,,10999668.0
2021,1.29,1.0,0.53,0.2,54,93508047621.0655,8406.36934183752,0.0,85.492485,14.50752,,,,11117873.0
2022,1.17,1.47,1.24,0.21,54,98050971574.0699,8730.59334982646,0.0,85.79387,14.206127,,,,11228821.0
