Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Saudi Arabia,SAU,2020,0,0.019380186,99.98062
Saudi Arabia,SAU,2021,0,0.07336859,99.926636
Saudi Arabia,SAU,2022,0,0.18877396,99.811226
Saudi Arabia,SAU,2023,0,0.46517056,99.53483
Singapore,SGP,1992,0,0.26192993,99.73807
Singapore,SGP,1993,0,0.23974904,99.76025
Singapore,SGP,1994,0,0.20962867,99.79037
Singapore,SGP,1995,0,0.20108198,99.79891
Singapore,SGP,1996,0,0.1992702,99.80072
Singapore,SGP,1997,0,0.18945949,99.81053
Singapore,SGP,1998,0,0.1868752,99.81312
Singapore,SGP,1999,0,0.1887619,99.81123
Slovakia,SVK,1965,0,6.1526546,93.84734
Slovakia,SVK,1966,0,5.695992,94.30401
Slovakia,SVK,1967,0,4.855119,95.14488
Slovakia,SVK,1968,0,4.0370173,95.96298
Slovakia,SVK,1969,0,3.0090575,96.99094
Slovakia,SVK,1970,0,4.1029906,95.89701
Slovakia,SVK,1971,0,2.8729024,97.1271
Slovakia,SVK,1972,0.005328137,2.8613744,97.13329
Slovakia,SVK,1973,0.39605275,2.351841,97.252106
Slovakia,SVK,1974,0.7882977,3.7575521,95.45415
Slovakia,SVK,1975,0.28981826,3.2334025,96.47678
Slovakia,SVK,1976,0.6603119,3.1432192,96.196465
Slovakia,SVK,1977,0.16203023,3.5666406,96.27133
Slovakia,SVK,1978,0.025740106,3.189221,96.78504
Slovakia,SVK,1979,2.8270974,2.585242,94.58766
Slovakia,SVK,1980,5.8589435,3.0467434,91.094315
Slovakia,SVK,1981,6.701386,2.6747828,90.62383
Slovakia,SVK,1982,7.7068396,2.3736455,89.91951
Slovakia,SVK,1983,8.092545,2.5121584,89.395294
Slovakia,SVK,1984,8.842447,1.9794104,89.17815
Slovakia,SVK,1985,11.107722,2.611933,86.28034
Slovakia,SVK,1986,13.992104,2.0846355,83.92326
Slovakia,SVK,1987,13.446116,2.3514032,84.202484
Slovakia,SVK,1988,13.333938,2.125359,84.5407
Slovakia,SVK,1989,13.927737,2.34242,83.72984
Slovakia,SVK,1990,13.751486,2.2383957,84.01012
Slovakia,SVK,1991,14.927742,1.8738333,83.198425
Slovakia,SVK,1992,14.66932,2.679717,82.65096
Slovakia,SVK,1993,15.52162,4.882404,79.59598
Slovakia,SVK,1994,17.27806,6.225819,76.49612
Slovakia,SVK,1995,15.472117,6.879693,77.648186
Slovakia,SVK,1996,15.113087,5.9181104,78.9688
Slovakia,SVK,1997,15.155119,5.796413,79.04847
Slovakia,SVK,1998,15.43075,6.022059,78.547195
Slovakia,SVK,1999,17.615171,6.261234,76.1236
Slovakia,SVK,2000,21.444477,6.252774,72.30275
Slovakia,SVK,2001,21.471,6.815716,71.71328
Slovakia,SVK,2002,22.207878,7.0188084,70.773315
Slovakia,SVK,2003,22.609558,4.7456207,72.64482
Slovakia,SVK,2004,21.893602,5.5366516,72.56975
Slovakia,SVK,2005,21.527105,5.972091,72.5008
Slovakia,SVK,2006,22.336725,6.4822927,71.180984
Slovakia,SVK,2007,20.136044,7.1685276,72.69542
Slovakia,SVK,2008,21.22439,6.5313497,72.24426
Slovakia,SVK,2009,19.621338,7.7517376,72.62692
Slovakia,SVK,2010,18.889008,8.702348,72.40864
Slovakia,SVK,2011,20.636158,7.831032,71.53281
Slovakia,SVK,2012,21.469774,8.70284,69.827385
Slovakia,SVK,2013,21.128086,9.72592,69.145996
Slovakia,SVK,2014,22.245934,10.567541,67.18653
Slovakia,SVK,2015,21.38903,10.290093,68.32088
Slovakia,SVK,2016,20.54335,10.975567,68.48108
Slovakia,SVK,2017,19.791552,10.268712,69.939735
Slovakia,SVK,2018,19.699265,9.377256,70.92347
Slovakia,SVK,2019,20.911854,10.941603,68.146545
Slovakia,SVK,2020,21.488762,11.446592,67.06465
Slovakia,SVK,2021,20.231863,10.579658,69.188484
Slovakia,SVK,2022,22.140173,10.010985,67.84884
Slovakia,SVK,2023,24.487387,11.760023,63.752586
Slovenia,SVN,1990,18.966255,12.717572,68.31617
Slovenia,SVN,1991,20.2843,15.401305,64.31439
Slovenia,SVN,1992,17.40326,15.633247,66.9635
Slovenia,SVN,1993,16.853941,13.4745865,69.67146
Slovenia,SVN,1994,18.45343,14.181858,67.36471
Slovenia,SVN,1995,18.238684,12.933575,68.82775
Slovenia,SVN,1996,16.591545,13.901845,69.50661
Slovenia,SVN,1997,17.85297,11.4578705,70.68916
Slovenia,SVN,1998,17.805567,12.754673,69.439766
Slovenia,SVN,1999,16.84632,14.103076,69.0506
Slovenia,SVN,2000,17.217197,14.733458,68.04934
Slovenia,SVN,2001,18.02256,13.841273,68.13617
Slovenia,SVN,2002,18.928364,12.2197,68.851944
Slovenia,SVN,2003,18.059929,11.173246,70.76682
Slovenia,SVN,2004,17.729366,14.313093,67.95754
Slovenia,SVN,2005,18.951874,12.02858,69.01955
Slovenia,SVN,2006,17.649286,12.332751,70.01797
Slovenia,SVN,2007,18.09887,11.394596,70.50654
Slovenia,SVN,2008,18.06107,13.356625,68.582306
Slovenia,SVN,2009,17.798338,16.37066,65.831
Slovenia,SVN,2010,17.405138,15.943668,66.65119
Slovenia,SVN,2011,19.576998,13.359873,67.063126
Slovenia,SVN,2012,17.811869,15.410497,66.77763
Slovenia,SVN,2013,17.159357,18.234604,64.60604
Slovenia,SVN,2014,19.984911,22.357998,57.657093
Slovenia,SVN,2015,19.53459,16.322464,64.14295
Slovenia,SVN,2016,18.383997,17.403463,64.21254
Slovenia,SVN,2017,19.884682,15.219537,64.89578
Slovenia,SVN,2018,17.79976,18.022463,64.17778
Slovenia,SVN,2019,18.40533,18.17371,63.420963
Slovenia,SVN,2020,20.712875,20.58059,58.706535
Slovenia,SVN,2021,18.708555,20.394213,60.897224
Slovenia,SVN,2022,19.863298,16.556498,63.580204
Slovenia,SVN,2023,19.283108,24.549088,56.167805
South Africa,ZAF,1965,0,0.030886449,99.96912
South Africa,ZAF,1966,0,0.029866165,99.97014
South Africa,ZAF,1967,0,0.020714175,99.97929
South Africa,ZAF,1968,0,0.018117523,99.98189
South Africa,ZAF,1969,0,0.015396576,99.984604
South Africa,ZAF,1970,0,0.017539408,99.98247
South Africa,ZAF,1971,0,0.07294351,99.927055
South Africa,ZAF,1972,0,0.52579415,99.474205
South Africa,ZAF,1973,0,0.577211,99.42279
South Africa,ZAF,1974,0,0.6448366,99.35516
South Africa,ZAF,1975,0,0.59844273,99.40156
South Africa,ZAF,1976,0,0.96040404,99.0396
South Africa,ZAF,1977,0,0.9714049,99.028595
South Africa,ZAF,1978,0,0.96227163,99.03773
South Africa,ZAF,1979,0,0.5590492,99.44095
South Africa,ZAF,1980,0,0.45417184,99.54582
South Africa,ZAF,1981,0,0.65005094,99.34995
South Africa,ZAF,1982,0,0.37149048,99.62852
South Africa,ZAF,1983,0,0.21470517,99.7853
South Africa,ZAF,1984,1.2436601,0.18491054,98.571434
South Africa,ZAF,1985,1.6490394,0.20175484,98.1492
South Africa,ZAF,1986,2.6809719,0.5151001,96.803925
South Africa,ZAF,1987,1.8489026,0.505198,97.645905
South Africa,ZAF,1988,2.8565722,0.89705485,96.24637
South Africa,ZAF,1989,3.1628895,0.81933874,96.01777
South Africa,ZAF,1990,2.328337,0.2900504,97.38161
South Africa,ZAF,1991,2.5381544,0.5727414,96.8891
South Africa,ZAF,1992,2.5661013,0.21651152,97.217384
South Africa,ZAF,1993,2.0079012,0.04210848,97.94999
South Africa,ZAF,1994,2.5731926,0.29699612,97.129814
South Africa,ZAF,1995,2.869466,0.13997532,96.99056
South Africa,ZAF,1996,2.931465,0.35900468,96.70953
South Africa,ZAF,1997,3.0789132,0.5707284,96.35036
South Africa,ZAF,1998,3.3704958,0.47630352,96.1532
South Africa,ZAF,1999,3.077114,0.23447943,96.68841
South Africa,ZAF,2000,3.114273,0.40555847,96.48016
South Africa,ZAF,2001,2.5360382,0.5403346,96.92362
South Africa,ZAF,2002,2.8925068,0.6958178,96.411674
South Africa,ZAF,2003,2.801403,0.34200898,96.85658
South Africa,ZAF,2004,2.6921787,0.340497,96.96733
South Africa,ZAF,2005,2.3880966,0.40440947,97.20749
South Africa,ZAF,2006,2.0644138,0.73137957,97.2042
South Africa,ZAF,2007,2.2542474,0.7601123,96.98564
South Africa,ZAF,2008,2.4022496,0.3902271,97.20752
South Africa,ZAF,2009,2.3615577,0.40872985,97.22971
South Africa,ZAF,2010,2.4609673,0.32559687,97.21344
South Africa,ZAF,2011,2.3616219,0.73007625,96.9083
South Africa,ZAF,2012,2.3963003,0.3535202,97.250175
South Africa,ZAF,2013,2.5795991,0.40839744,97.01201
South Africa,ZAF,2014,2.478703,0.8483203,96.67297
South Africa,ZAF,2015,2.2305412,1.3551667,96.41428
South Africa,ZAF,2016,2.6038108,1.5691502,95.82704
South Africa,ZAF,2017,2.4541032,2.2865977,95.2593
South Africa,ZAF,2018,2.068687,2.4042408,95.52707
South Africa,ZAF,2019,2.2562106,2.3171031,95.42669
South Africa,ZAF,2020,1.7917564,2.7063918,95.501854
South Africa,ZAF,2021,2.2063143,3.4062326,94.38745
South Africa,ZAF,2022,1.8671979,3.808293,94.32451
South Africa,ZAF,2023,1.6461465,3.9379861,94.41587
South America,,1965,0,10.9509325,89.049065
South America,,1966,0,11.442433,88.557556
South America,,1967,0,11.675976,88.32402
South America,,1968,0,11.614463,88.38554
South America,,1969,0,11.965155,88.03485
South America,,1970,0,13.72703,86.272964
South America,,1971,0,14.3630295,85.63697
South America,,1972,0,15.235446,84.76455
South America,,1973,0,15.541877,84.45812
South America,,1974,0.1560234,16.565619,83.27836
South America,,1975,0.37203196,17.728695,81.89928
South America,,1976,0.35443002,18.377558,81.26801
South America,,1977,0.21202816,19.364433,80.42353
South America,,1978,0.35441825,20.289463,79.35612
South America,,1979,0.3051071,21.441954,78.25294
South America,,1980,0.25479296,23.149178,76.59603
South America,,1981,0.30777076,23.407757,76.28447
South America,,1982,0.19859907,24.896477,74.90492
South America,,1983,0.35780466,26.908762,72.73343
South America,,1984,0.63538903,28.6515,70.71311
South America,,1985,0.88558525,29.91094,69.203476
South America,,1986,0.53215444,30.554363,68.91348
South America,,1987,0.65076894,31.298008,68.05122
South America,,1988,0.5429322,31.46088,67.99618
South America,,1989,0.57135236,31.789536,67.639114
South America,,1990,0.78550196,32.580894,66.633606
South America,,1991,0.73598367,33.69266,65.57136
South America,,1992,0.68062824,33.139412,66.17996
South America,,1993,0.6061124,34.231358,65.16253
South America,,1994,0.5771121,34.24824,65.174644
South America,,1995,0.63465846,33.78421,65.58113
South America,,1996,0.62842363,33.660652,65.71092
South America,,1997,0.6705369,33.587643,65.74181
South America,,1998,0.62943196,33.38903,65.98153
South America,,1999,0.65148115,33.42147,65.927055
South America,,2000,0.6971145,33.881195,65.42169
South America,,2001,1.2197187,32.053097,66.72719
South America,,2002,1.1070552,33.25963,65.633316
South America,,2003,1.1644678,34.24368,64.59186
South America,,2004,1.0175227,33.324173,65.6583
South America,,2005,0.8415346,34.024952,65.133514
South America,,2006,1.0228249,33.6301,65.34707
South America,,2007,0.8822701,33.55043,65.5673
South America,,2008,0.9236765,33.250134,65.82619
South America,,2009,0.9159129,34.604366,64.47973
South America,,2010,0.889246,33.498505,65.61225
South America,,2011,0.8603702,33.618538,65.52109
South America,,2012,0.83967674,32.008015,67.15231
South America,,2013,0.78868556,31.088167,68.12315
South America,,2014,0.74646515,30.612907,68.640625
South America,,2015,0.781897,31.297716,67.920395
South America,,2016,0.86718184,32.29321,66.839615
South America,,2017,0.7744756,33.266926,65.958595
South America,,2018,0.8043698,35.199318,63.996315
South America,,2019,0.8815459,36.25211,62.86634
South America,,2020,0.92732644,38.720524,60.352146
South America,,2021,0.8848571,35.610306,63.504833
South America,,2022,0.74142885,37.392487,61.866085
South America,,2023,0.7642209,38.35464,60.881145
South Korea,KOR,1986,11.468516,1.3128163,87.21867
South Korea,KOR,1987,14.36657,1.5100771,84.12335
South Korea,KOR,1988,13.128625,0.677997,86.193375
South Korea,KOR,1989,14.264093,0.9301871,84.80572
South Korea,KOR,1990,14.077041,1.2995178,84.623436
South Korea,KOR,1991,13.253203,0.85526127,85.89153
South Korea,KOR,1992,11.79697,0.67404026,87.52899
South Korea,KOR,1993,11.063659,0.83896816,88.097374
South Korea,KOR,1994,10.349841,0.43198675,89.21817
South Korea,KOR,1995,10.825347,0.51026386,88.66439
South Korea,KOR,1996,10.810022,0.43619755,88.75378
South Korea,KOR,1997,10.263682,0.40268743,89.33363
South Korea,KOR,1998,13.075302,0.66056716,86.26413
South Korea,KOR,1999,13.781421,0.5941213,85.62446
South Korea,KOR,2000,13.775331,0.54236543,85.68231
South Korea,KOR,2001,13.75207,0.31239682,85.935524
South Korea,KOR,2002,13.872788,0.4188234,85.70838
South Korea,KOR,2003,14.537938,0.5987888,84.86327
South Korea,KOR,2004,14.22978,0.5348952,85.23532
South Korea,KOR,2005,15.3613615,0.45388284,84.184746
South Korea,KOR,2006,15.216853,0.45052037,84.33263
South Korea,KOR,2007,14.107752,0.50456274,85.38768
South Korea,KOR,2008,14.564377,0.52959335,84.90603
South Korea,KOR,2009,14.089982,0.5703038,85.339714
South Korea,KOR,2010,13.039281,0.66277707,86.29794
South Korea,KOR,2011,12.895152,0.7799186,86.32493
South Korea,KOR,2012,12.29781,0.85641724,86.84577
South Korea,KOR,2013,11.251604,1.1068002,87.641594
South Korea,KOR,2014,12.500504,1.3296236,86.16987
South Korea,KOR,2015,12.865117,1.5059777,85.62891
South Korea,KOR,2016,12.21287,1.697326,86.089806
South Korea,KOR,2017,11.00023,2.0170283,86.98274
South Korea,KOR,2018,9.675767,2.5112455,87.81298
South Korea,KOR,2019,10.658632,2.9624653,86.3789
South Korea,KOR,2020,12.061414,3.6470644,84.29152
South Korea,KOR,2021,11.315208,4.069307,84.61548
South Korea,KOR,2022,12.433893,4.6026564,82.96345
South Korea,KOR,2023,13.026417,4.7778306,82.195755
South and Central America (EI),,1965,0,9.60451,90.395485
South and Central America (EI),,1966,0.0023515841,10.030233,89.967415
South and Central America (EI),,1967,0.0071705487,10.192842,89.799995
South and Central America (EI),,1968,0.0032084172,10.212114,89.784676
South and Central America (EI),,1969,0.008713735,10.530123,89.46117
South and Central America (EI),,1970,0.007185881,11.785574,88.20724
South and Central America (EI),,1971,0.0063374382,12.576248,87.41741
South and Central America (EI),,1972,0.010219434,13.132516,86.85726
South and Central America (EI),,1973,0.005867336,13.330282,86.66386
South and Central America (EI),,1974,0.1277464,14.326632,85.545616
South and Central America (EI),,1975,0.3029626,15.354611,84.34242
South and Central America (EI),,1976,0.2896016,16.038479,83.67192
South and Central America (EI),,1977,0.17247772,16.824802,83.002716
South and Central America (EI),,1978,0.2897893,17.765217,81.94499
South and Central America (EI),,1979,0.25217336,18.932005,80.81582
South and Central America (EI),,1980,0.21201314,20.51037,79.27762
South and Central America (EI),,1981,0.25501695,20.73199,79.01299
South and Central America (EI),,1982,0.16729902,22.259314,77.57339
South and Central America (EI),,1983,0.30270734,24.130274,75.56702
South and Central America (EI),,1984,0.53721553,25.632616,73.83017
South and Central America (EI),,1985,0.75770676,27.029598,72.21269
South and Central America (EI),,1986,0.45747468,27.77968,71.76285
South and Central America (EI),,1987,0.55990267,28.439814,71.00028
South and Central America (EI),,1988,0.46808365,28.676907,70.85501
South and Central America (EI),,1989,0.49141654,28.859728,70.648865
South and Central America (EI),,1990,0.67532265,29.58177,69.742905
South and Central America (EI),,1991,0.63573694,30.606064,68.758194
South and Central America (EI),,1992,0.5914647,30.180323,69.22821
South and Central America (EI),,1993,0.5274846,31.136412,68.3361
South and Central America (EI),,1994,0.5030496,31.049511,68.44744
South and Central America (EI),,1995,0.554458,30.661942,68.7836
South and Central America (EI),,1996,0.5488008,30.625868,68.82533
South and Central America (EI),,1997,0.5860251,30.49611,68.91786
South and Central America (EI),,1998,0.5483302,30.210892,69.240776
South and Central America (EI),,1999,0.5667796,30.397818,69.0354
South and Central America (EI),,2000,0.59975207,30.422392,68.97786
South and Central America (EI),,2001,1.0398117,28.50051,70.45968
South and Central America (EI),,2002,0.9414981,29.502895,69.555595
South and Central America (EI),,2003,0.9848821,30.21403,68.80109
South and Central America (EI),,2004,0.8646122,29.558262,69.577126
South and Central America (EI),,2005,0.7156718,30.18911,69.095215
South and Central America (EI),,2006,0.86902547,29.767609,69.363365
South and Central America (EI),,2007,0.75591403,29.855719,69.388374
South and Central America (EI),,2008,0.7984759,29.900002,69.30152
South and Central America (EI),,2009,0.79478884,31.17696,68.02825
South and Central America (EI),,2010,0.77338666,30.337381,68.88924
South and Central America (EI),,2011,0.75200427,30.551847,68.696144
South and Central America (EI),,2012,0.73769784,29.359827,69.90247
South and Central America (EI),,2013,0.69543177,28.65641,70.648155
South and Central America (EI),,2014,0.6580855,28.219778,71.12214
South and Central America (EI),,2015,0.68489635,28.735928,70.57918
South and Central America (EI),,2016,0.7587,29.655588,69.58572
South and Central America (EI),,2017,0.67681664,30.631504,68.69168
South and Central America (EI),,2018,0.70159405,32.331036,66.96737
South and Central America (EI),,2019,0.7665125,33.049026,66.18446
South and Central America (EI),,2020,0.8109619,35.69697,63.492065
South and Central America (EI),,2021,0.7757348,33.07789,66.14638
South and Central America (EI),,2022,0.6532068,34.743507,64.60328
South and Central America (EI),,2023,0.67349946,35.39018,63.936317
Spain,ESP,1969,0.47985727,18.46006,81.06008
Spain,ESP,1970,0.49531427,15.55932,83.94537
Spain,ESP,1971,1.2296534,16.187815,82.58253
Spain,ESP,1972,2.1413338,16.69035,81.16832
Spain,ESP,1973,2.694503,12.429852,84.87565
Spain,ESP,1974,2.8570254,12.622828,84.52015
Spain,ESP,1975,2.9051807,10.509173,86.58565
Spain,ESP,1976,2.7228394,7.937402,89.33976
Spain,ESP,1977,2.2678983,14.476511,83.25559
Spain,ESP,1978,2.648045,14.644488,82.707466
Spain,ESP,1979,2.1536462,15.632555,82.2138
Spain,ESP,1980,1.6589721,9.981172,88.359856
Spain,ESP,1981,3.0361009,7.4071198,89.556786
Spain,ESP,1982,2.784498,8.885109,88.33039
Spain,ESP,1983,3.306188,8.936359,87.757454
Spain,ESP,1984,7.0468955,10.203864,82.749245
Spain,ESP,1985,8.6280775,10.242602,81.129326
Spain,ESP,1986,11.286877,8.501705,80.21142
Spain,ESP,1987,11.99423,8.477232,79.52854
Spain,ESP,1988,14.041977,10.430665,75.52736
Spain,ESP,1989,14.90642,5.5330205,79.56056
Spain,ESP,1990,14.408013,7.1988688,78.39313
Spain,ESP,1991,14.252214,7.4529076,78.294876
Spain,ESP,1992,13.655286,5.013249,81.33146
Spain,ESP,1993,14.183763,6.625087,79.19115
Spain,ESP,1994,13.361077,7.3138185,79.3251
Spain,ESP,1995,12.904143,5.938282,81.15758
Spain,ESP,1996,12.619708,9.653097,77.727196
Spain,ESP,1997,11.908745,8.328886,79.76237
Spain,ESP,1998,12.151592,7.947616,79.900795
Spain,ESP,1999,11.583305,5.6374245,82.77927
Spain,ESP,2000,11.571814,6.9646425,81.46355
Spain,ESP,2001,11.316301,9.178006,79.50569
Spain,ESP,2002,10.931427,6.3488426,82.71973
Spain,ESP,2003,10.160302,9.698218,80.14148
Spain,ESP,2004,10.082476,8.444597,81.47293
Spain,ESP,2005,8.930599,6.800817,84.268585
Spain,ESP,2006,9.207191,8.364842,82.42796
Spain,ESP,2007,8.177333,9.3278475,82.49482
Spain,ESP,2008,8.96103,10.477875,80.561104
Spain,ESP,2009,8.558428,13.524963,77.91661
Spain,ESP,2010,9.696782,17.252142,73.05109
Spain,ESP,2011,9.198821,16.013664,74.787506
Spain,ESP,2012,9.8170395,16.591034,73.59193
Spain,ESP,2013,9.399212,20.175394,70.42539
Spain,ESP,2014,9.585031,20.319185,70.09579
Spain,ESP,2015,9.413351,17.742815,72.84384
Spain,ESP,2016,9.513138,18.941141,71.54572
Spain,ESP,2017,9.263447,16.00793,74.72862
Spain,ESP,2018,8.692997,18.693235,72.61377
Spain,ESP,2019,9.306964,17.812366,72.88067
Spain,ESP,2020,10.325297,22.833883,66.84081
Spain,ESP,2021,9.28134,23.206352,67.51231
Spain,ESP,2022,9.212909,21.746628,69.04047
Spain,ESP,2023,9.002409,24.918743,66.07886
Sri Lanka,LKA,2007,0,16.628572,83.37142
Sweden,SWE,1985,24.025667,31.184616,44.789715
Sweden,SWE,1986,27.686563,26.016823,46.296616
Sweden,SWE,1987,27.24231,31.165657,41.592033
Sweden,SWE,1988,28.718945,31.078041,40.20301
Sweden,SWE,1989,27.749289,32.67113,39.579582
Sweden,SWE,1990,30.03321,34.2481,35.71868
Sweden,SWE,1991,33.919724,30.05637,36.023907
Sweden,SWE,1992,27.612438,34.67141,37.716152
Sweden,SWE,1993,26.919205,35.202854,37.877937
Sweden,SWE,1994,31.94643,28.023264,40.030308
Sweden,SWE,1995,29.76701,31.378864,38.85413
Sweden,SWE,1996,32.412468,24.635288,42.952244
Sweden,SWE,1997,29.466373,31.72828,38.805347
Sweden,SWE,1998,29.59441,32.71404,37.691547
Sweden,SWE,1999,30.096016,32.12323,37.780746
Sweden,SWE,2000,24.952326,37.866596,37.181076
Sweden,SWE,2001,29.217371,35.34507,35.43755
Sweden,SWE,2002,29.373417,32.206024,38.420555
Sweden,SWE,2003,30.794632,28.300158,40.90521
Sweden,SWE,2004,32.316967,30.319536,37.3635
Sweden,SWE,2005,29.677704,35.004883,35.317413
Sweden,SWE,2006,29.021534,32.864414,38.11405
Sweden,SWE,2007,28.343555,35.20214,36.4543
Sweden,SWE,2008,26.978912,37.133144,35.887936
Sweden,SWE,2009,24.114105,39.755516,36.13038
Sweden,SWE,2010,24.729893,38.4675,36.802612
Sweden,SWE,2011,26.157835,39.769398,34.07276
Sweden,SWE,2012,26.112703,43.459965,30.427334
Sweden,SWE,2013,28.797224,39.280052,31.922726
Sweden,SWE,2014,28.072945,40.778534,31.148518
Sweden,SWE,2015,23.408146,46.67754,29.914314
Sweden,SWE,2016,26.599625,41.982113,31.418264
Sweden,SWE,2017,26.573807,42.70394,30.722254
Sweden,SWE,2018,28.56794,42.643585,28.788471
Sweden,SWE,2019,26.728708,44.814293,28.457
Sweden,SWE,2020,20.654995,52.19571,27.149292
Sweden,SWE,2021,20.98738,51.12024,27.892387
Sweden,SWE,2022,20.903292,53.49401,25.602695
Sweden,SWE,2023,20.205769,53.890182,25.90405
Switzerland,CHE,1968,0,39.6735,60.3265
Switzerland,CHE,1969,0.66708314,36.701298,62.631615
Switzerland,CHE,1970,2.0119398,34.634697,63.35336
Switzerland,CHE,1971,1.5486655,33.697243,64.75409
Switzerland,CHE,1972,4.339997,28.542727,67.11727
Switzerland,CHE,1973,6.4486423,28.314793,65.236565
Switzerland,CHE,1974,7.5548635,31.026619,61.41852
Switzerland,CHE,1975,7.9922967,34.594242,57.41346
Switzerland,CHE,1976,8.560948,29.04813,62.390923
Switzerland,CHE,1977,7.874168,35.28424,56.841587
Switzerland,CHE,1978,8.271459,32.514015,59.214527
Switzerland,CHE,1979,11.671801,30.90444,57.423763
Switzerland,CHE,1980,13.249826,32.37267,54.377502
Switzerland,CHE,1981,14.17187,34.29216,51.535965
Switzerland,CHE,1982,14.278056,35.782173,49.939762
Switzerland,CHE,1983,14.2531185,33.554874,52.192013
Switzerland,CHE,1984,17.267084,29.559746,53.17317
Switzerland,CHE,1985,19.631845,29.632399,50.73575
Switzerland,CHE,1986,18.721941,29.059496,52.218555
Switzerland,CHE,1987,19.184746,30.830393,49.984856
Switzerland,CHE,1988,18.86496,31.572079,49.562958
Switzerland,CHE,1989,20.224194,28.203419,51.572384
Switzerland,CHE,1990,20.08319,26.992222,52.924583
Switzerland,CHE,1991,18.99081,28.26373,52.745457
Switzerland,CHE,1992,19.092993,28.394741,52.51227
Switzerland,CHE,1993,19.04557,31.083033,49.87139
Switzerland,CHE,1994,18.913101,32.318325,48.76857
Switzerland,CHE,1995,20.39253,30.77135,48.836124
Switzerland,CHE,1996,21.320253,26.179207,52.500546
Switzerland,CHE,1997,20.150494,28.932562,50.91695
Switzerland,CHE,1998,20.369028,28.326654,51.30431
Switzerland,CHE,1999,18.814938,32.331287,48.85377
Switzerland,CHE,2000,20.45339,30.638754,48.907856
Switzerland,CHE,2001,19.288336,31.92899,48.782677
Switzerland,CHE,2002,20.910793,29.157335,49.93187
Switzerland,CHE,2003,21.19737,28.98333,49.819298
Switzerland,CHE,2004,20.726498,28.126806,51.14669
Switzerland,CHE,2005,18.689157,27.23591,54.074936
Switzerland,CHE,2006,21.54542,26.256657,52.197926
Switzerland,CHE,2007,21.201683,29.21831,49.58001
Switzerland,CHE,2008,20.4595,29.095587,50.44492
Switzerland,CHE,2009,20.754477,29.297272,49.948257
Switzerland,CHE,2010,19.65774,29.107452,51.23481
Switzerland,CHE,2011,21.265593,28.232935,50.501472
Switzerland,CHE,2012,19.04362,31.610807,49.345577
Switzerland,CHE,2013,19.064266,31.100544,49.835186
Switzerland,CHE,2014,20.95013,32.28236,46.767513
Switzerland,CHE,2015,17.87047,33.313087,48.816444
Switzerland,CHE,2016,17.30209,32.569138,50.12878
Switzerland,CHE,2017,16.53549,32.465992,50.99852
Switzerland,CHE,2018,19.281832,32.574883,48.143284
Switzerland,CHE,2019,19.034239,33.7412,47.22456
Switzerland,CHE,2020,18.775286,36.92606,44.298656
Switzerland,CHE,2021,15.60909,37.471905,46.919
Switzerland,CHE,2022,19.93178,33.011185,47.057037
Switzerland,CHE,2023,18.485888,38.325344,43.188774
Taiwan,TWN,1965,0,10.868428,89.13157
Taiwan,TWN,1966,0,10.4390545,89.56095
Taiwan,TWN,1967,0,9.467523,90.53248
Taiwan,TWN,1968,0,12.089816,87.91019
Taiwan,TWN,1969,0,9.123023,90.876976
Taiwan,TWN,1970,0,7.867682,92.13232
Taiwan,TWN,1971,0,6.7593374,93.24066
Taiwan,TWN,1972,0,7.442085,92.557915
Taiwan,TWN,1973,0,5.9530554,94.046936
Taiwan,TWN,1974,0,8.604859,91.39515
Taiwan,TWN,1975,0,8.733823,91.26618
Taiwan,TWN,1976,0,5.838051,94.16195
Taiwan,TWN,1977,0.11802907,4.998222,94.88375
Taiwan,TWN,1978,2.69455,5.2226787,92.08277
Taiwan,TWN,1979,6.016896,4.524598,89.4585
Taiwan,TWN,1980,7.393402,2.7495987,89.857
Taiwan,TWN,1981,10.272712,4.8077273,84.919556
Taiwan,TWN,1982,11.284218,4.304236,84.41155
Taiwan,TWN,1983,14.738687,4.0560927,81.205215
Taiwan,TWN,1984,18.377825,3.4182067,78.203964
Taiwan,TWN,1985,20.514414,4.4680967,75.017494
Taiwan,TWN,1986,17.678183,4.1947074,78.12711
Taiwan,TWN,1987,20.08192,3.4817696,76.43631
Taiwan,TWN,1988,16.822035,2.6748216,80.503136
Taiwan,TWN,1989,14.633282,2.736456,82.630264
Taiwan,TWN,1990,15.96244,3.345187,80.69238
Taiwan,TWN,1991,16.221909,1.9716797,81.80641
Taiwan,TWN,1992,14.642925,3.0831385,82.27393
Taiwan,TWN,1993,14.047931,1.8578914,84.09418
Taiwan,TWN,1994,13.435271,2.1436455,84.42108
Taiwan,TWN,1995,12.805881,1.9853132,85.2088
Taiwan,TWN,1996,13.160584,1.9055545,84.93386
Taiwan,TWN,1997,11.9356165,1.9934552,86.07093
Taiwan,TWN,1998,11.4607,2.2215405,86.317764
Taiwan,TWN,1999,11.289128,1.817042,86.89383
Taiwan,TWN,2000,10.6994,1.6483757,87.65222
Taiwan,TWN,2001,9.493693,1.8225925,88.683716
Taiwan,TWN,2002,10.108711,1.2102954,88.68099
Taiwan,TWN,2003,9.449102,1.2684549,89.28243
Taiwan,TWN,2004,9.151082,1.2759916,89.57292
