iso_code,year,gdp_constant,gdp_per_capita_constant,fk_country
LKA,1979,14238703658.812,976.617327373137,181
LKA,1980,15071102050.2652,1015.02750814793,181
LKA,1981,15930083244.2218,1055.01334318152,181
LKA,1982,16589826957.1531,1085.25524122931,181
LKA,1983,17388459728.7368,1129.94297855549,181
LKA,1984,18275122774.4664,1183.47937194525,181
LKA,1985,19188770426.3456,1234.46862571907,181
LKA,1986,20024546324.978,1272.91465633627,181
LKA,1987,20370092037.569,1279.80364857171,181
LKA,1988,20873780255.5473,1298.2319973552,181
LKA,1989,21353731379.698,1314.19247750419,181
LKA,1990,22720369186.6898,1389.41614689913,181
LKA,1991,23765503271.0776,1442.48817179149,181
LKA,1992,24811183335.9558,1482.2129390932,181
LKA,1993,26523170679.5811,1557.81148949391,181
LKA,1994,28008446680.9577,1621.25577136014,181
LKA,1995,29548935121.1742,1682.35144165772,181
LKA,1996,30671784965.407,1713.0273181187,181
LKA,1997,32636435386.2509,1788.4742268416,181
LKA,1998,34169833188.3929,1837.4826670222,181
LKA,1999,35639320702.8045,1881.22600963848,181
LKA,2000,37777691762.3618,1958.09806795553,181
LKA,2001,37193872241.1572,1897.61149519367,181
LKA,2002,38668488650.261,1952.38679401121,181
LKA,2003,40965500924.4911,2053.25202647413,181
LKA,2004,43196097553.0189,2150.38565090357,181
LKA,2005,45892289127.0171,2270.03856484018,181
LKA,2006,49411443817.364,2427.79314044729,181
LKA,2007,52769853736.4823,2575.07565490193,181
LKA,2008,55909706547.6528,2710.19836602213,181
LKA,2009,57888301891.5644,2788.93277634451,181
LKA,2010,62528609282.4735,2994.79585926731,181
LKA,2011,67949516441.6109,3234.29773884142,181
LKA,2012,73815041947.847,3486.86498954517,181
LKA,2013,76805840200.4173,3731.15570563116,181
LKA,2014,81704500476.9099,3932.2601057325,181
LKA,2015,85140955388.8509,4060.13139670248,181
LKA,2016,89443659904.1523,4217.25021944232,181
LKA,2017,95222329687.4117,4440.51155042957,181
LKA,2018,97422045729.8334,4495.71046284418,181
LKA,2019,97207245817.5168,4458.43442725849,181
LKA,2020,92711882117.9928,4229.74962899734,181
LKA,2021,96612712766.2867,4360.56656284016,181
LKA,2022,89514778451.9202,4035.65116324423,181
LSO,1965,278083623.356492,325.590538885237,108
LSO,1966,276955934.797675,314.05528569707,108
LSO,1967,307177536.808655,336.08707480963,108
LSO,1968,306049826.525561,322.801616409112,108
LSO,1969,310786059.860491,316.095837742896,108
LSO,1970,317552093.562765,311.547635974626,108
LSO,1971,333790811.177675,316.016165909906,108
LSO,1972,333114189.330949,304.474412653521,108
LSO,1973,421072594.874098,371.74336550207,108
LSO,1974,467306740.332068,398.583050725907,108
LSO,1975,404157255.412463,333.011647916614,108
LSO,1976,448813112.562869,358.129667050375,108
LSO,1977,546694921.250926,423.805354129932,108
LSO,1978,646832345.915048,487.351455588325,108
LSO,1979,665551148.644027,487.16604508229,108
LSO,1980,647283238.941542,460.201617282317,108
LSO,1981,651779515.140733,450.102526288964,108
LSO,1982,680830657.075131,456.70895712652,108
LSO,1983,694353079.769469,452.520331729117,108
LSO,1984,732784813.254431,464.085693764499,108
LSO,1985,751912323.939007,462.892172294155,108
LSO,1986,787138333.758753,472.432855957162,108
LSO,1987,792882304.40291,465.473147313833,108
LSO,1988,861085398.600682,494.921891483579,108
LSO,1989,910987401.97772,513.106302889949,108
LSO,1990,966060902.402024,533.824964193999,108
LSO,1991,1033362571.71292,560.884905718596,108
LSO,1992,1105247043.49934,590.008212092485,108
LSO,1993,1144038630.18996,601.55791413154,108
LSO,1994,1212450693.47103,628.960051227201,108
LSO,1995,1252351695.56175,641.758711944969,108
LSO,1996,1322446271.54381,670.469581774155,108
LSO,1997,1371424437.09695,689.806218455005,108
LSO,1998,1392512225.79035,696.935973937753,108
LSO,1999,1399140932.84008,698.441087182066,108
LSO,2000,1453365294.1512,725.263668707773,108
LSO,2001,1505128088.4482,752.243212493971,108
LSO,2002,1516022748.40945,760.033443180306,108
LSO,2003,1585150007.49012,798.540500554454,108
LSO,2004,1611976676.82948,817.793597897186,108
LSO,2005,1667849758.72804,853.960500629797,108
LSO,2006,1738401391.78308,893.750686627156,108
LSO,2007,1811204148.77671,927.26863327342,108
LSO,2008,1911244554.99023,971.881366821351,108
LSO,2009,1887282177.32009,952.747929746529,108
LSO,2010,1986735734.7651,995.233432451681,108
LSO,2011,2078451680.28081,1031.99721564343,108
LSO,2012,2210102550.34645,1086.39034816283,108
LSO,2013,2249719203.36981,1093.95323489272,108
LSO,2014,2288201773.07605,1100.04993684215,108
LSO,2015,2359686724.53829,1121.19851342518,108
LSO,2016,2444845631.39553,1147.58748801671,108
LSO,2017,2368122098.53455,1097.82166812752,108
LSO,2018,2333058897.5103,1068.44462913373,108
LSO,2019,2299976266.27346,1040.99351014117,108
LSO,2020,2112391149.60613,944.834118658555,108
LSO,2021,2160272945.18777,955.221236301503,108
LSO,2022,2211855514.87917,967.51928598325,108
LTU,1990,30815380275.5025,8333.35053496193,111
LTU,1991,29066403139.7446,7847.01718127491,111
LTU,1992,22887185052.507,6185.53510851476,111
LTU,1993,19173313031.719,5206.44255362131,111
LTU,1994,17300837303.8199,4730.69622192068,111
LTU,1995,17870048723.6262,4924.09657364995,111
LTU,1996,18768365835.5207,5211.10009196454,111
LTU,1997,20326258404.0437,5685.44881050537,111
LTU,1998,21843194413.7223,6154.17226900569,111
LTU,1999,21603574024.2469,6129.99860515858,111
LTU,2000,22342117951.3527,6384.30864873307,111
LTU,2001,23790808932.6418,6854.52505220435,111
LTU,2002,25389512713.8207,7374.09777788834,111
LTU,2003,28068588029.5523,8218.69324974821,111
LTU,2004,29893618016.7512,8851.92600601146,111
LTU,2005,32204826567.0058,9692.86837221713,111
LTU,2006,34586528018.7664,10577.214234025,111
LTU,2007,38418000007.8586,11889.354545844,111
LTU,2008,39416660356.0683,12324.5195097128,111
LTU,2009,33567775501.6203,10612.9203246688,111
LTU,2010,33711176714.1949,10884.1160456797,111
LTU,2011,35842949292.2133,11836.7199700848,111
LTU,2012,37413911922.5879,12522.3408614335,111
LTU,2013,38928020893.4211,13161.6342669635,111
LTU,2014,40396596564.7359,13776.1052981213,111
LTU,2015,41540954817.2039,14300.2553666736,111
LTU,2016,42650895979.8047,14870.1049461514,111
LTU,2017,44618059006.3441,15775.00059445,111
LTU,2018,46812540143.4277,16709.5561779447,111
LTU,2019,49002127219.1508,17537.4819556631,111
LTU,2020,49023106998.3996,17540.2948595021,111
LTU,2021,52150789442.1719,18619.7026827218,111
LTU,2022,53474128766.591,18884.5148575051,111
LUX,1965,10196151897.9052,30757.6226181151,112
LUX,1966,10308911561.0465,30874.710795449,112
LUX,1967,10331254148.7371,30840.0249219752,112
LUX,1968,10763500642.4077,32048.5354843166,112
LUX,1969,11836929271.2045,35072.3830257911,112
LUX,1970,12045251394.0336,35513.8009854427,112
LUX,1971,12366526384.6945,36114.9765484434,112
LUX,1972,13182494340.334,38033.7401625331,112
LUX,1973,14278311403.8371,40742.7918500131,112
LUX,1974,14879781670.3836,41908.9752721689,112
LUX,1975,13901975726.466,38729.5604581864,112
LUX,1976,14254298216.3453,39515.0353486263,112
LUX,1977,14478058119.0492,40065.6914169583,112
LUX,1978,15068034941.5617,41623.6010396531,112
LUX,1979,15421472491.8961,42500.2548997291,112
LUX,1980,15551149030.0137,42705.3385418472,112
LUX,1981,15465469116.0609,42345.0451531547,112
LUX,1982,15640430422.8094,42788.9485611364,112
LUX,1983,16107934774.4031,44056.251468465,112
LUX,1984,17104522552.5332,46733.9235529516,112
LUX,1985,17582030272.3488,47945.8483699444,112
LUX,1986,19337409478.3258,52496.6662006102,112
LUX,1987,20101425602.3746,54218.2753941324,112
LUX,1988,21802666126.8535,58381.7542558669,112
LUX,1989,23938905603.7695,63481.5847355331,112
LUX,1990,25212438894.5285,66027.0758007817,112
LUX,1991,27391849518.0187,70779.9729147771,112
LUX,1992,27890285979.4902,71116.9400892209,112
LUX,1993,29061859473.6523,73116.1946629406,112
LUX,1994,30172289931.4379,74883.1418537888,112
LUX,1995,30604417464.514,74896.0965788046,112
LUX,1996,31032290015.6547,74916.5067672272,112
LUX,1997,32714188401.9113,77993.0585335828,112
LUX,1998,34897700894.5582,82170.2399212578,112
LUX,1999,37750651303.9183,87695.33957586,112
LUX,2000,40369840661.3785,92527.7118069642,112
LUX,2001,41610952875.9605,94243.7073233917,112
LUX,2002,42953079582.1566,96269.5793851216,112
LUX,2003,44078183347.9207,97597.9969176553,112
LUX,2004,45943524157.4617,100292.568479162,112
LUX,2005,47084244317.1613,101222.045664401,112
LUX,2006,49917169128.3586,105614.179863952,112
LUX,2007,53959794734.6914,112417.878458001,112
LUX,2008,53797820276.3277,110094.792338745,112
LUX,2009,52055333610.1398,104574.349887682,112
LUX,2010,54012829450.8633,106544.057241723,112
LUX,2011,54576884723.7121,105290.249048827,112
LUX,2012,55477349852.5629,104487.744238704,112
LUX,2013,57236975164.3722,105338.956059283,112
LUX,2014,58738350255.7597,105583.937014123,112
LUX,2015,60071584216.1375,105462.012584423,112
LUX,2016,63062062076.8293,108351.452158933,112
LUX,2017,63892707778.4988,107142.127556443,112
LUX,2018,64671765568.8058,106376.783565763,112
LUX,2019,66557495896.7378,107350.626687276,112
LUX,2020,65951935965.6765,104616.03467801,112
LUX,2021,70679635853.8902,110425.88843286,112
LUX,2022,71655146215.6371,109714.924316129,112
LVA,1990,20300396971.9869,7622.69843955032,106
LVA,1991,17743516948.7928,6694.19910155276,106
LVA,1992,12044552954.7921,4607.11390600301,106
LVA,1993,11444375308.8533,4464.72124061395,106
LVA,1994,11694997032.6363,4639.50576165125,106
LVA,1995,11584507304.4824,4661.66851148723,106
LVA,1996,11850945730.0371,4822.90396636409,106
LVA,1997,12937853405.0285,5317.98018252187,106
LVA,1998,13785282708.1945,5719.98922340219,106
LVA,1999,14173807494.182,5929.26760970467,106
LVA,2000,15001703822.9086,6336.38310612599,106
LVA,2001,15970899946.7949,6833.4352857494,106
LVA,2002,17195147565.4394,7443.22938820575,106
LVA,2003,18644549744.4914,8149.00194474603,106
LVA,2004,20271313106.6742,8957.23390372866,106
LVA,2005,22625890296.7976,10106.2624634001,106
LVA,2006,25527664820.9098,11507.4646780972,106
LVA,2007,28186252981.116,12810.0407808465,106
LVA,2008,27231101071.3992,12506.694495072,106
LVA,2009,22863227308.7441,10675.4252448647,106
LVA,2010,22026145322.7961,10500.8666389182,106
LVA,2011,22694935283.9812,11018.5153747356,106
LVA,2012,24352854877.6457,11971.0108776675,106
LVA,2013,24863312911.2871,12353.5388527084,106
LVA,2014,25384189270.9715,12731.6774205863,106
LVA,2015,26344565876.8902,13321.9753140616,106
LVA,2016,27016796437.5492,13787.3367216588,106
LVA,2017,27935083671.9621,14382.8613400359,106
LVA,2018,29139005014.4504,15120.0696016293,106
LVA,2019,29335802644.3992,15328.3861531528,106
LVA,2020,28318076426.6769,14900.7294732334,106
LVA,2021,30285399223.0726,16070.8728743971,106
LVA,2022,30834377325.2508,16406.6490572974,106
MAC,1982,5862893472.95792,23023.3397720712,113
MAC,1983,6450455144.59142,23952.6741351334,113
MAC,1984,6996179124.03878,24734.5912110263,113
MAC,1985,7047415968.99004,24326.5998239214,113
MAC,1986,7519207588.27282,25398.4380620598,113
MAC,1987,8593920470.29306,28006.9104457978,113
MAC,1988,9265272150.11309,29320.4814876996,113
MAC,1989,9730759459.61439,29931.5886177004,113
MAC,1990,10507335800.878,31369.8635643468,113
MAC,1991,10891784073.7337,30973.3657720283,113
MAC,1992,12340285213.8884,33271.1922725489,113
MAC,1993,12980344592.4294,33802.9807094517,113
MAC,1994,13532372881.6583,34103.7623025662,113
MAC,1995,13978374142.7441,34151.9035982021,113
MAC,1996,13919801373.6835,33533.6096691965,113
MAC,1997,13880943900.6668,33263.7045307135,113
MAC,1998,13246386465.2077,31367.2423992605,113
MAC,1999,12934036571.4891,30262.1351696049,113
MAC,2000,13677257382.818,31763.2544886623,113
MAC,2001,14072365670.3952,32432.2785674008,113
MAC,2002,15326235574.0235,34959.4789553457,113
MAC,2003,17110355242.1811,38571.5853069907,113
MAC,2004,21666881104.6031,47650.9371115089,113
MAC,2005,23416613628.498,49454.3054456136,113
MAC,2006,26552262689.9897,53221.6129284219,113
MAC,2007,30396057675.6624,58352.9615581923,113
MAC,2008,31426984260.6549,58122.7746636858,113
MAC,2009,31827365243.6857,59490.4023246461,113
MAC,2010,39823293275.2523,74158.8329148087,113
MAC,2011,48431770969.9498,88121.854021015,113
MAC,2012,52907945538.6116,93164.193587976,113
MAC,2013,58597069309.2292,98998.2586741496,113
MAC,2014,57396728726.8363,92322.2273232045,113
MAC,2015,45048190598.3249,70070.2918001631,113
MAC,2016,44742259638.202,68570.512855482,113
MAC,2017,49153900999.4643,75807.990437175,113
MAC,2018,52302387928.1473,79378.3395479546,113
MAC,2019,50961633173.3488,75835.7636508166,113
MAC,2020,23271041384.4531,33952.4969134127,113
MAC,2021,28748111098.7847,42121.7745037138,113
MAC,2022,23110797292.1894,34121.9508226626,113
MAR,1966,11518527478.3275,844.244873046875,128
MAR,1967,12673702326.064,904.050476074219,128
MAR,1968,13927351920.6705,966.91650390625,128
MAR,1969,15091980118.0894,1020.01104736328,128
MAR,1970,15803334620.7818,1039.61254882813,128
MAR,1971,16687830454.1668,1069.3251953125,128
MAR,1972,17094552490.3422,1068.21313476563,128
MAR,1973,17703000748.8839,1079.19360351563,128
MAR,1974,18693669512.4496,1112.03527832031,128
MAR,1975,20106578472.1074,1167.787109375,128
MAR,1976,22280658838.1136,1263.17102050781,128
MAR,1977,23630681317.068,1306.12939453125,128
MAR,1978,24158274887.3154,1301.05102539063,128
MAR,1979,25316371177.7963,1328.20642089844,128
MAR,1980,26238435140.8487,1340.24670410156,128
MAR,1981,25780985097.3851,1281.85180664063,128
MAR,1982,28090283843.6343,1359.98828125,128
MAR,1983,28479775173.6037,1343.30456542969,128
MAR,1984,30307717167.6808,1394.10388183594,128
MAR,1985,32128499365.9112,1442.95849609375,128
MAR,1986,35107166524.2736,1542.61840820313,128
MAR,1987,34993066802.2243,1507.19995117188,128
MAR,1988,39148576061.2285,1654.0068359375,128
MAR,1989,40262823843.6365,1669.73254394531,128
MAR,1990,41636515790.1878,1695.63647460938,128
MAR,1991,44641043473.6915,1786.76281738281,128
MAR,1992,43704591004.544,1720.42248535156,128
MAR,1993,43380918430.9002,1680.71044921875,128
MAR,1994,47974090254.8843,1830.88061523438,128
MAR,1995,45380875814.1028,1705.4482421875,128
MAR,1996,50995795428.8466,1886.67224121094,128
MAR,1997,50199902853.4782,1828.96862792969,128
MAR,1998,53833649265.2898,1931.74047851563,128
MAR,1999,54747239388.7725,1935.47875976563,128
MAR,2000,56160912155.7573,1957.14135742188,128
MAR,2001,60497559620.7789,2078.96606445313,128
MAR,2002,62754238001.606,2127.50708007813,128
MAR,2003,66626866131.8459,2229.576171875,128
MAR,2004,69672633474.8662,2301.08178710938,128
MAR,2005,71896757928.9618,2342.15478515625,128
MAR,2006,77498104932.5221,2489.99291992188,128
MAR,2007,80164867241.3167,2540.615234375,128
MAR,2008,84721870674.8237,2648.58569335938,128
MAR,2009,87895356582.8232,2710.66650390625,128
MAR,2010,90971304769.4422,2767.04223632813,128
MAR,2011,95997146621.9656,2879.53930664063,128
MAR,2012,98936909179.3524,2927.45043945313,128
MAR,2013,103015299181.348,3008.185546875,128
MAR,2014,105816536606.04,3051.458984375,128
MAR,2015,110413823841.592,3146.24780273438,128
MAR,2016,110989284688.174,3124.42504882813,128
MAR,2017,116603009678.139,3242.64428710938,128
MAR,2018,120177639735.159,3304.7119140625,128
MAR,2019,123651944968.713,3364.73950195313,128
MAR,2020,114775951852.213,3090.89428710938,128
MAR,2021,124135631043.727,3309.130859375,128
MAR,2022,126031434844.786,3325.560546875,128
MDA,1990,11137693132.5555,3740.10149814887,124
MDA,1991,9355662201.10612,3137.8350172715,124
MDA,1992,6633164508.28943,2225.17356234959,124
MDA,1993,6553566538.6324,2202.16445303219,124
MDA,1994,4528514463.37445,1526.42524496526,124
MDA,1995,4465115303.68557,1511.95831765054,124
MDA,1996,4202697785.43658,1425.9518091471,124
MDA,1997,4271918931.24013,1454.80861555923,124
MDA,1998,3992441789.3799,1360.18161095544,124
MDA,1999,3857966190.08457,1316.43254916007,124
MDA,2000,3939281163.91139,1346.91567176561,124
MDA,2001,4179577330.63921,1432.2768928234,124
MDA,2002,4505584348.12398,1547.57421231612,124
MDA,2003,4802952913.19777,1654.36629303195,124
MDA,2004,5158371415.97847,1781.19145323724,124
MDA,2005,5545249279.88205,1919.44550763748,124
MDA,2006,5811421236.26146,2017.17730062908,124
MDA,2007,5985763886.4747,2082.51260097669,124
MDA,2008,6452653478.32394,2249.22589719372,124
MDA,2009,6065494252.61994,2116.94357544097,124
MDA,2010,6496144351.04957,2269.51116145996,124
MDA,2011,6874100822.53274,2402.94446306051,124
MDA,2012,6833561915.89765,2389.08666147529,124
MDA,2013,7451580071.77113,2605.85029986142,124
MDA,2014,7824131195.57662,2737.80185056647,124
MDA,2015,7797667196.73087,2749.55137054338,124
MDA,2016,8159947934.63828,2910.95486872376,124
MDA,2017,8500675703.95748,3085.33305844263,124
MDA,2018,8847128857.51461,3267.9961042872,124
MDA,2019,9161406662.06896,3438.67732670712,124
MDA,2020,8403210632.93021,3188.91691602699,124
MDA,2021,9573777856.36482,3688.16729442144,124
MDA,2022,9093606720.69544,3596.22420493094,124
MDG,1965,4442334514.27688,763.403670639472,114
MDG,1966,4534048838.45828,758.928205137102,114
MDG,1967,4784716703.26725,779.716062786951,114
MDG,1968,5111454772.34536,810.5066908574,114
MDG,1969,5301663360.44596,817.562921868275,114
MDG,1970,5581403272.41878,836.540881714049,114
MDG,1971,5800716980.83221,844.493878879637,114
MDG,1972,5726895807.58357,809.524118883836,114
MDG,1973,5576938281.89963,765.217007612961,114
MDG,1974,5688860706.2927,757.532392832002,114
MDG,1975,5760465920.10296,744.310095866488,114
MDG,1976,5583685378.33593,699.987924820762,114
MDG,1977,5715683720.68839,695.149219761086,114
MDG,1978,5563543310.52298,656.398369596654,114
MDG,1979,6111811047.75423,699.485480907614,114
MDG,1980,6170038735.21433,685.100689761521,114
MDG,1981,5565374939.11029,599.781047690351,114
MDG,1982,5459632815.26647,571.230461402833,114
MDG,1983,5508769510.5709,559.661168899672,114
MDG,1984,5605733876.77473,553.131009938747,114
MDG,1985,5670555451.89363,543.513684745557,114
MDG,1986,5781711090.7885,538.491952606661,114
MDG,1987,5849641181.11071,529.509105998087,114
MDG,1988,6048934315.21165,532.03346958824,114
MDG,1989,6295421169.5666,537.840431033529,114
MDG,1990,6492398920.48671,538.536275056569,114
MDG,1991,6082965417.7811,489.716098120013,114
MDG,1992,6154798240.80708,480.810932444988,114
MDG,1993,6284044275.81625,476.159733326381,114
MDG,1994,6281398611.31878,461.397665709464,114
MDG,1995,6386837686.07253,454.537946632781,114
MDG,1996,6524423229.10942,449.6280870806,114
MDG,1997,6765402319.37305,451.303199370831,114
MDG,1998,7030408175.56267,453.886174768872,114
MDG,1999,7360783017.34648,460.034389996571,114
MDG,2000,7688842733.27739,465.529509827021,114
MDG,2001,8148653656.69862,478.40561494987,114
MDG,2002,7137571065.48697,406.70122213637,114
MDG,2003,7835974694.57165,433.601040301214,114
MDG,2004,8247912168.09114,443.278654985967,114
MDG,2005,8640170094.37648,450.955230911228,114
MDG,2006,9106610406.88934,461.540337897729,114
MDG,2007,9626649240.51396,473.785462328449,114
MDG,2008,10272850829.8606,490.963935389518,114
MDG,2009,9864124029.23054,457.789754866068,114
MDG,2010,9925206605.67835,447.417143030687,114
MDG,2011,10081868751.8746,441.755158414121,114
MDG,2012,10385448752.8756,442.641500123543,114
MDG,2013,10624353147.1587,440.674658903628,114
MDG,2014,10979121878.0735,443.343869908205,114
MDG,2015,11323020701.3017,445.320069480568,114
MDG,2016,11775165456.5346,451.15659433146,114
MDG,2017,12238318933.7165,456.851859574031,114
MDG,2018,12629254472.2012,459.330367799543,114
MDG,2019,13186360203.1442,467.27741349648,114
MDG,2020,12245161113.1284,422.924255422319,114
MDG,2021,12947986307.5875,436.090064737198,114
MDG,2022,13465905759.7223,442.415162117323,114
MDV,1970,188293031.129917,1528.11685803258,117
MDV,1971,198097875.494961,1559.3960364857,117
MDV,1972,202900248.221003,1549.23529580511,117
MDV,1973,206101830.079944,1527.22323552036,117
MDV,1974,217907663.013273,1567.92919032705,117
MDV,1975,200499061.889167,1400.54388779647,117
MDV,1976,201699655.055085,1367.223555703,117
MDV,1977,224395614.317341,1476.96711852393,117
MDV,1978,257347488.359696,1647.98371121547,117
MDV,1979,284791556.252918,1775.95133607457,117
MDV,1980,337685486.482963,2048.62733329064,117
MDV,1981,377413190.797089,2226.20620766043,117
MDV,1982,366044706.644186,2099.68684439656,117
MDV,1983,425550015.656085,2375.67558202004,117
MDV,1984,540259045.140486,2933.0342628068,117
MDV,1985,623545615.024785,3278.90252893366,117
MDV,1986,681913157.866588,3462.63060332896,117
MDV,1987,742120332.291134,3638.84366439382,117
MDV,1988,806909973.729907,3826.30331095103,117
MDV,1989,882168920.399179,4051.51567663513,117
MDV,1990,1031716819.83695,4590.26356695948,117
MDV,1991,1046601357.74569,4515.06612430301,117
MDV,1992,1116418306.06718,4680.15538526464,117
MDV,1993,1178455091.85775,4812.29925947695,117
MDV,1994,1269779307.10724,5062.47182108124,117
MDV,1995,1434670112.36324,5590.00858122666,117
MDV,1996,1547415774.68385,5898.35513531258,117
MDV,1997,1677366833.92138,6265.68163671991,117
MDV,1998,1803080163.51179,6611.39751143758,117
MDV,1999,1914432188.6946,6901.04317295071,117
MDV,2000,1988057617.6931,7049.37475025832,117
MDV,2001,1909655895.78731,6659.25959328415,117
MDV,2002,2048457065.39478,7024.50162334981,117
MDV,2003,2330120929.12629,7858.99379450401,117
MDV,2004,2465649312.33915,8180.30181956038,117
MDV,2005,2188925391.74925,7143.33627610066,117
MDV,2006,2705638704.31103,8620.77452138445,117
MDV,2007,2898372920.14369,8932.38983152591,117
MDV,2008,3158641500.63399,9395.96484110418,117
MDV,2009,2900967006.18772,8329.52984333565,117
MDV,2010,3099261774.94957,8590.16212928659,117
MDV,2011,3364952162.10918,9005.04761398753,117
MDV,2012,3444491134.33038,8904.68161856579,117
MDV,2013,3684339547.22925,9209.23725155412,117
MDV,2014,3971758368.31861,9602.5027218867,117
MDV,2015,4129505319.12921,9644.90655028145,117
MDV,2016,4400906157.06973,9927.42327472035,117
MDV,2017,4711369798.88163,10280.3915425959,117
MDV,2018,5119751627.13987,10821.7341975778,117
MDV,2019,5493408290.20633,11263.1928054734,117
MDV,2020,3685591962.05463,7340.09129737358,117
MDV,2021,5067979008.49449,9818.73434768401,117
MDV,2022,5768682322.98336,11006.7091828435,117
MEX,1965,216794073428.237,5021.3479928949,123
MEX,1966,230010142144.131,5153.81469089099,123
MEX,1967,243477063180.69,5278.10822022788,123
MEX,1968,266420585702.861,5589.05119200198,123
MEX,1969,275528493192.421,5596.39687793608,123
MEX,1970,293444689473.299,5774.7704592642,123
MEX,1971,304485451087.955,5809.39879118197,123
MEX,1972,329540972152.434,6099.20317390896,123
MEX,1973,355446582963.243,6385.19714673421,123
MEX,1974,375980117956.701,6559.30112736973,123
MEX,1975,397578239618.523,6740.62499353237,123
MEX,1976,415141036251.632,6845.37111751372,123
MEX,1977,429216973065.039,6888.5789464534,123
MEX,1978,467661689803.874,7309.60711423978,123
MEX,1979,513016316146.832,7814.54966733746,123
MEX,1980,557939217934.888,8290.28898927734,123
MEX,1981,611422385105.064,8875.07151189312,123
MEX,1982,611119202965.59,8676.57130971348,123
MEX,1983,582860269033.109,8098.51642174164,123
MEX,1984,603338559533.217,8207.92337537128,123
MEX,1985,614917928411.617,8194.16249388144,123
MEX,1986,590751900359.025,7713.61215366042,123
MEX,1987,602941257829.795,7716.49731737025,123
MEX,1988,610286657409.907,7657.7274754579,123
MEX,1989,632412287308.164,7783.80581012845,123
MEX,1990,665614206222.858,8036.86114412537,123
MEX,1991,692078394538.287,8197.01179494896,123
MEX,1992,716775997861.725,8330.26426802488,123
MEX,1993,737325961811.202,8411.79621338297,123
MEX,1994,769725007521.97,8623.48043007968,123
MEX,1995,724231953299.776,7970.64038496182,123
MEX,1996,769266848274.163,8320.65295694833,123
MEX,1997,824645415966.33,8770.84481553539,123
MEX,1998,875650385843.31,9161.89527783381,123
MEX,1999,899774820109.764,9264.97729259968,123
MEX,2000,945027051117.631,9581.96970210753,123
MEX,2001,940766441516.06,9398.35074355724,123
MEX,2002,938540700989.319,9242.27886130016,123
MEX,2003,949667522095.5,9221.99666693097,123
MEX,2004,983527357381.896,9421.28975988024,123
MEX,2005,1004311720993.85,9491.51730225718,123
MEX,2006,1052569035045.56,9813.8280424425,123
MEX,2007,1074439987409.3,9877.69532644737,123
MEX,2008,1084575522159.75,9826.3421836048,123
MEX,2009,1016298775551.17,9074.1188145564,123
MEX,2010,1066822388048.98,9389.06722084275,123
MEX,2011,1103564231781.62,9575.93437788582,123
MEX,2012,1142776194808.08,9782.51776305354,123
MEX,2013,1152513808584.62,9738.71059803658,123
MEX,2014,1181370028689.69,9862.48125444199,123
MEX,2015,1213294467716.88,10021.2386118827,123
MEX,2016,1234800030119.7,10100.5021214015,123
MEX,2017,1257912134612.3,10193.7727193457,123
MEX,2018,1282719194684.06,10296.8690937052,123
MEX,2019,1277682077988.06,10159.4448355881,123
MEX,2020,1170944075658.48,9234.64362485294,123
MEX,2021,1241768434200.36,9728.05680032556,123
MEX,2022,1287578651261.79,10011.2545383826,123
MKD,1990,7293742777.22762,3534.32265095546,142
MKD,1991,6843662857.59735,3328.63950847977,142
MKD,1992,6394362794.22171,3146.02235459166,142
MKD,1993,5916750488.0266,2948.27151752275,142
MKD,1994,5812724181.91604,2917.05894611342,142
MKD,1995,5747928135.67601,2876.0722287817,142
MKD,1996,5816047055.53344,2889.88516353778,142
MKD,1997,5899797047.66049,2954.5238308875,142
MKD,1998,6099135593.62124,3038.13983382569,142
MKD,1999,6363778789.48482,3154.84918240006,142
MKD,2000,6653275727.54115,3283.37934095351,142
MKD,2001,6449202687.04079,3169.32514368931,142
MKD,2002,6545532200.7983,3240.11064526089,142
MKD,2003,6691013307.97393,3307.92040834712,142
MKD,2004,7003757263.7722,3473.76544811451,142
MKD,2005,7334620965.18469,3657.56307699216,142
MKD,2006,7711402289.66945,3866.74650622977,142
MKD,2007,8210598903.42197,4140.63354809364,142
MKD,2008,8659882989.55735,4392.5507164151,142
MKD,2009,8628827362.55974,4405.20045750867,142
MKD,2010,8918648175.61246,4582.36517512347,142
MKD,2011,9127334379.6944,4711.13027870081,142
MKD,2012,9085697011.49163,4708.05168535923,142
MKD,2013,9351477059.69398,4863.68088666968,142
MKD,2014,9690853712.45803,5053.75001236367,142
MKD,2015,10064519962.5655,5262.68671928674,142
MKD,2016,10351178142.8536,5429.94678358359,142
MKD,2017,10463154366.0785,5510.81862920922,142
MKD,2018,10764555646.4726,5698.39334484489,142
MKD,2019,11185494933.6944,5961.58475399191,142
MKD,2020,10661068595.4055,5743.72649424581,142
MKD,2021,11141955229.994,6064.92315120022,142
MKD,2022,11449348867.2054,6250.62720952063,142
MLI,1967,2003673126.73715,334.45243953705,118
MLI,1968,2077977545.27334,341.605247243717,118
MLI,1969,2082777661.34078,337.144295249623,118
MLI,1970,2210596786.30472,352.203719909006,118
MLI,1971,2267386929.8418,355.504364704644,118
MLI,1972,2399893394.57508,370.141087790428,118
MLI,1973,2364972166.56115,358.486306959619,118
MLI,1974,2328815854.76464,346.785503542085,118
MLI,1975,2599541842.20181,380.20222457528,118
MLI,1976,2953688827.23107,424.320893258128,118
MLI,1977,3141208110.07868,442.986519926047,118
