,iso_code,year,wind,hydro,solar,other_inc_bio,fk_country
3487,ISR,1996,0.0,0.024,0.0,0.0,95
3488,ISR,1997,0.0,0.025,0.0,0.0,95
3489,ISR,1998,0.0,0.025,0.0,0.0,95
3490,ISR,1999,0.0,0.033,0.0,0.0,95
3491,ISR,2000,0.0,0.03,0.0,0.0,95
3492,ISR,2001,0.01,0.01,0.0,0.0,95
3493,ISR,2002,0.01,0.02,0.0,0.0,95
3494,ISR,2003,0.01,0.03,0.0,0.0,95
3495,ISR,2004,0.01,0.03,0.0,0.0,95
3496,ISR,2005,0.01,0.03,0.0,0.0,95
3497,ISR,2006,0.01,0.01,0.0,0.0,95
3498,ISR,2007,0.01,0.01,0.0,0.01,95
3499,ISR,2008,0.01,0.02,0.0,0.01,95
3500,ISR,2009,0.01,0.02,0.02,0.02,95
3501,ISR,2010,0.01,0.03,0.07,0.03,95
3502,ISR,2011,0.01,0.03,0.19,0.03,95
3503,ISR,2012,0.01,0.03,0.37,0.03,95
3504,ISR,2013,0.01,0.03,0.49,0.05,95
3505,ISR,2014,0.01,0.01,0.88,0.06,95
3506,ISR,2015,0.01,0.02,1.12,0.1,95
3507,ISR,2016,0.05,0.0,1.54,0.1,95
3508,ISR,2017,0.18,0.0,1.51,0.1,95
3509,ISR,2018,0.18,0.0,1.57,0.1,95
3510,ISR,2019,0.19,0.0,2.61,0.1,95
3511,ISR,2020,0.2,0.02,3.53,0.11,95
3512,ISR,2021,0.19,0.02,4.64,0.11,95
3513,ISR,2022,0.32,0.02,5.35,0.11,95
3514,ISR,2023,0.74,0.0,6.97,0.11,95
3515,ITA,1965,0.0,42.634,0.0,2.676,96
3516,ITA,1966,0.0,43.72,0.0,3.351,96
3517,ITA,1967,0.0,42.34,0.0,3.475,96
3518,ITA,1968,0.0,42.677,0.0,3.617,96
3519,ITA,1969,0.0,41.166,0.0,3.812,96
3520,ITA,1970,0.0,40.373,0.0,4.228,96
3521,ITA,1971,0.0,39.079,0.0,4.209,96
3522,ITA,1972,0.0,41.348,0.0,3.807,96
3523,ITA,1973,0.0,37.523,0.0,3.845,96
3524,ITA,1974,0.0,37.795,0.0,4.245,96
3525,ITA,1975,0.0,41.021,0.0,3.986,96
3526,ITA,1976,0.0,39.176,0.0,3.812,96
3527,ITA,1977,0.0,51.139,0.0,3.73,96
3528,ITA,1978,0.0,45.491,0.0,3.811,96
3529,ITA,1979,0.0,45.947,0.0,3.825,96
3530,ITA,1980,0.0,45.244,0.0,3.96,96
3531,ITA,1981,0.0,43.034,0.0,3.469,96
3532,ITA,1982,0.0,41.461,0.0,3.521,96
3533,ITA,1983,0.0,41.445,0.0,3.393,96
3534,ITA,1984,0.0,42.401,0.0,3.472,96
3535,ITA,1985,0.0,41.092,0.0,3.212,96
3536,ITA,1986,0.0,41.096,0.0,3.501,96
3537,ITA,1987,0.0,39.505,0.0,3.693,96
3538,ITA,1988,0.0,40.676,0.0,3.787,96
3539,ITA,1989,0.002,34.057,0.002020202,3.197,96
3540,ITA,1990,0.0,31.63,0.0,3.27,96
3541,ITA,1991,0.0,42.24,0.0,3.29,96
3542,ITA,1992,0.0,42.2,0.01,3.56,96
3543,ITA,1993,0.0,41.42,0.01,3.79,96
3544,ITA,1994,0.01,44.66,0.01,3.5700002,96
3545,ITA,1995,0.01,37.78,0.01,3.66,96
3546,ITA,1996,0.03,42.04,0.01,4.14,96
3547,ITA,1997,0.12,41.6,0.01,4.46,96
3548,ITA,1998,0.23,41.22,0.02,5.01,96
3549,ITA,1999,0.4,45.37,0.02,5.53,96
3550,ITA,2000,0.56,44.2,0.02,6.0899997,96
3551,ITA,2001,1.18,46.81,0.02,6.34,96
3552,ITA,2002,1.4,39.52,0.02,7.37,96
3553,ITA,2003,1.46,36.67,0.02,8.71,96
3554,ITA,2004,1.85,42.34,0.03,9.66,96
3555,ITA,2005,2.34,36.07,0.03,9.99,96
3556,ITA,2006,2.97,36.99,0.04,10.64,96
3557,ITA,2007,4.03,32.82,0.04,10.83,96
3558,ITA,2008,4.86,41.62,0.19,11.49,96
3559,ITA,2009,6.54,49.14,0.68,12.9,96
3560,ITA,2010,9.13,51.12,1.91,14.82,96
3561,ITA,2011,9.86,45.82,10.8,16.48,96
3562,ITA,2012,13.41,41.87,18.86,18.08,96
3563,ITA,2013,14.9,52.77,21.59,22.74,96
3564,ITA,2014,15.18,58.55,22.31,24.64,96
3565,ITA,2015,14.84,45.54,22.94,25.57,96
3566,ITA,2016,17.69,42.43,22.1,25.79,96
3567,ITA,2017,17.74,36.2,24.38,25.57,96
3568,ITA,2018,17.72,48.79,22.65,25.25,96
3569,ITA,2019,20.2,46.32,23.69,25.619999,96
3570,ITA,2020,18.76,47.55,24.94,25.650002,96
3571,ITA,2021,20.93,45.39,25.04,24.97,96
3572,ITA,2022,20.49,28.4,28.12,23.45,96
3573,ITA,2023,23.72,40.52,30.71,21.700000000000003,96
3574,ITA,2024,22.5,50.72,35.81,21.56,96
3575,JAM,2000,0.0,0.11,0.0,0.29,97
3576,JAM,2001,0.0,0.06,0.0,0.29,97
3577,JAM,2002,0.0,0.09,0.0,0.3,97
3578,JAM,2003,0.0,0.12,0.0,0.31,97
3579,JAM,2004,0.03,0.13,0.0,0.31,97
3580,JAM,2005,0.05,0.15,0.0,0.32,97
3581,JAM,2006,0.05,0.16,0.0,0.32,97
3582,JAM,2007,0.05,0.16,0.0,0.25,97
3583,JAM,2008,0.05,0.16,0.0,0.18,97
3584,JAM,2009,0.06,0.14,0.0,0.18,97
3585,JAM,2010,0.05,0.15,0.0,0.18,97
3586,JAM,2011,0.09,0.15,0.0,0.18,97
3587,JAM,2012,0.11,0.15,0.0,0.17,97
3588,JAM,2013,0.12,0.12,0.0,0.16,97
3589,JAM,2014,0.12,0.14,0.01,0.16,97
3590,JAM,2015,0.13,0.13,0.01,0.16,97
3591,JAM,2016,0.21,0.12,0.01,0.16,97
3592,JAM,2017,0.25,0.15,0.04,0.16,97
3593,JAM,2018,0.3,0.18,0.05,0.16,97
3594,JAM,2019,0.27,0.16,0.09,0.13,97
3595,JAM,2020,0.28,0.14,0.12,0.11,97
3596,JAM,2021,0.3,0.14,0.15,0.12,97
3597,JAM,2022,0.27,0.12,0.13,0.06,97
3598,JOR,2000,0.0,0.04,0.0,0.01,99
3599,JOR,2001,0.0,0.04,0.0,0.01,99
3600,JOR,2002,0.0,0.05,0.0,0.01,99
3601,JOR,2003,0.0,0.04,0.0,0.01,99
3602,JOR,2004,0.0,0.05,0.0,0.01,99
3603,JOR,2005,0.0,0.06,0.0,0.01,99
3604,JOR,2006,0.0,0.05,0.0,0.02,99
3605,JOR,2007,0.0,0.06,0.0,0.02,99
3606,JOR,2008,0.0,0.06,0.0,0.02,99
3607,JOR,2009,0.0,0.06,0.0,0.02,99
3608,JOR,2010,0.0,0.06,0.0,0.02,99
3609,JOR,2011,0.0,0.05,0.0,0.02,99
3610,JOR,2012,0.0,0.06,0.0,0.02,99
3611,JOR,2013,0.0,0.05,0.0,0.02,99
3612,JOR,2014,0.0,0.06,0.0,0.02,99
3613,JOR,2015,0.12,0.05,0.05,0.07,99
3614,JOR,2016,0.39,0.04,0.43,0.07,99
3615,JOR,2017,0.45,0.04,0.91,0.07,99
3616,JOR,2018,0.71,0.02,1.43,0.06,99
3617,JOR,2019,0.88,0.02,2.06,0.06,99
3618,JOR,2020,1.38,0.02,2.87,0.05,99
3619,JOR,2021,1.57,0.02,3.5,0.06,99
3620,JOR,2022,1.75,0.02,3.45,0.0,99
3621,JPN,1965,0.0,76.07,0.0,0.0,98
3622,JPN,1966,0.0,79.35,0.0,0.0,98
3623,JPN,1967,0.0,68.55,0.0,0.0,98
3624,JPN,1968,0.0,73.45,0.0,0.0,98
3625,JPN,1969,0.0,75.35,0.0,0.0,98
3626,JPN,1970,0.0,75.4,0.0,0.242704,98
3627,JPN,1971,0.0,84.2,0.0,0.235611,98
3628,JPN,1972,0.0,85.1,0.0,0.248591,98
3629,JPN,1973,0.0,66.778,0.0,0.253998,98
3630,JPN,1974,0.0,82.68,0.0,0.307547,98
3631,JPN,1975,0.0,83.406,0.0,0.378507,98
3632,JPN,1976,0.0,83.59,0.0,0.367553,98
3633,JPN,1977,0.0,72.968,0.0,0.533774,98
3634,JPN,1978,0.0,70.047,0.0,0.827644,98
3635,JPN,1979,0.0,80.743,0.0,1.099732,98
3636,JPN,1980,0.0,88.292,0.0,1.09144,98
3637,JPN,1981,0.0,87.594,0.0,1.136527,98
3638,JPN,1982,0.0,81.606,0.0,9.870767,98
3639,JPN,1983,0.0,84.273,0.0,11.030233,98
3640,JPN,1984,0.0,71.617,0.0,12.119023,98
3641,JPN,1985,0.0,82.874,0.0,12.699479,98
3642,JPN,1986,0.0,80.816,0.0,13.803359,98
3643,JPN,1987,0.0,74.787,0.0,14.792468,98
3644,JPN,1988,0.0,90.291,0.0,15.986553,98
3645,JPN,1989,0.0,91.741,0.0,17.04698,98
3646,JPN,1990,0.0,86.895,0.001,11.340126,98
3647,JPN,1991,0.0,94.416,0.001,11.650857,98
3648,JPN,1992,0.0,80.046,0.0105,11.850117,98
3649,JPN,1993,0.000959596,92.58,0.0225,11.559372,98
3650,JPN,1994,0.000959596,64.462,0.029,13.472534,98
3651,JPN,1995,0.000959596,78.793,0.0395,14.295146,98
3652,JPN,1996,0.001919192,77.173,0.0545,15.247687,98
3653,JPN,1997,0.000959596,86.44,0.096302845,16.437628,98
3654,JPN,1998,0.007070707,89.079,0.14324625,16.172628,98
3655,JPN,1999,0.036363635,83.792,0.218025,16.48681,98
3656,JPN,2000,0.11,86.38,0.35,17.32,98
3657,JPN,2001,0.25,83.32,0.47,17.32,98
3658,JPN,2002,0.41,81.55,0.67,18.470001,98
3659,JPN,2003,0.83,93.66,0.9,18.79,98
3660,JPN,2004,1.3,93.12,1.19,19.119999,98
3661,JPN,2005,1.75,75.71,1.49,21.619999,98
3662,JPN,2006,2.17,86.65,1.79,21.46,98
3663,JPN,2007,2.61,73.27,2.02,22.900002,98
3664,JPN,2008,2.94,75.68,2.25,19.92,98
3665,JPN,2009,3.61,76.13,2.76,19.779999,98
3666,JPN,2010,4.02,83.43,3.54,22.93,98
3667,JPN,2011,4.68,84.55,4.84,22.43,98
3668,JPN,2012,4.84,76.18,6.61,23.46,98
3669,JPN,2013,5.19,79.04,12.88,24.369999,98
3670,JPN,2014,5.22,83.16,22.95,25.2,98
3671,JPN,2015,5.58,86.75,34.8,30.21,98
3672,JPN,2016,6.17,79.14,45.76,26.630001,98
3673,JPN,2017,6.49,83.42,55.07,30.140001,98
3674,JPN,2018,7.18,80.63,62.67,33.15,98
3675,JPN,2019,7.58,79.82,69.38,35.94,98
3676,JPN,2020,8.48,78.81,79.09,39.22,98
3677,JPN,2021,8.96,79.14,88.7,39.93,98
3678,JPN,2022,9.42,74.87,91.07,37.83,98
3679,JPN,2023,10.01,74.5,96.99,42.05,98
3680,KAZ,1985,,5.2104726,,,100
3681,KAZ,1986,,4.7817907,,,100
3682,KAZ,1987,,5.7319617,,,100
3683,KAZ,1988,,6.991491,,,100
3684,KAZ,1989,,7.29201,,,100
3685,KAZ,1990,0.0,7.366,0.0,0.0,100
3686,KAZ,1991,0.0,7.2,0.0,0.0,100
3687,KAZ,1992,0.0,6.866,0.0,0.0,100
3688,KAZ,1993,0.0,7.629,0.0,0.0,100
3689,KAZ,1994,0.0,9.179,0.0,0.0,100
3690,KAZ,1995,0.0,8.331,0.0,0.0,100
3691,KAZ,1996,0.0,7.331,0.0,0.0,100
3692,KAZ,1997,0.0,6.499,0.0,0.0,100
3693,KAZ,1998,0.0,6.141,0.0,0.0,100
3694,KAZ,1999,0.0,6.132,0.0,0.0,100
3695,KAZ,2000,0.0,7.53,0.0,0.0,100
3696,KAZ,2001,0.0,8.08,0.0,0.0,100
3697,KAZ,2002,0.0,8.89,0.0,0.0,100
3698,KAZ,2003,0.0,8.62,0.0,0.0,100
3699,KAZ,2004,0.0,8.06,0.0,0.0,100
3700,KAZ,2005,0.0,7.86,0.0,0.0,100
3701,KAZ,2006,0.0,7.77,0.0,0.0,100
3702,KAZ,2007,0.0,8.17,0.0,0.0,100
3703,KAZ,2008,0.0,7.46,0.0,0.0,100
3704,KAZ,2009,0.0,6.88,0.0,0.0,100
3705,KAZ,2010,0.0,8.02,0.0,0.0,100
3706,KAZ,2011,0.0,7.88,0.0,0.0,100
3707,KAZ,2012,0.0,7.64,0.0,0.0,100
3708,KAZ,2013,0.0,7.73,0.0,0.0,100
3709,KAZ,2014,0.01,8.26,0.0,0.0,100
3710,KAZ,2015,0.13,9.27,0.05,0.000476,100
3711,KAZ,2016,0.27,11.62,0.09,0.00186,100
3712,KAZ,2017,0.34,11.21,0.09,0.0021442,100
3713,KAZ,2018,0.39,10.38,0.14,0.0024284,100
3714,KAZ,2019,0.71,9.99,0.39,0.0049671,100
3715,KAZ,2020,1.14,9.8,2.57,0.0065268,100
3716,KAZ,2021,1.8,9.44,2.96,0.004567772,100
3717,KAZ,2022,2.31,9.2,1.77,0.0,100
3718,KAZ,2023,3.65,8.79,1.96,0.0,100
3719,KEN,2000,0.0,1.31,0.0,0.70000005,101
3720,KEN,2001,0.0,2.38,0.0,0.68,101
3721,KEN,2002,0.0,3.09,0.0,0.53999996,101
3722,KEN,2003,0.0,3.23,0.0,0.87,101
3723,KEN,2004,0.0,2.84,0.0,1.14,101
3724,KEN,2005,0.0,3.0,0.0,1.15,101
3725,KEN,2006,0.0,3.24,0.0,1.22,101
3726,KEN,2007,0.0,3.45,0.0,1.18,101
3727,KEN,2008,0.0,2.82,0.0,1.3499999,101
3728,KEN,2009,0.01,2.15,0.0,1.5500001,101
3729,KEN,2010,0.02,3.39,0.0,1.74,101
3730,KEN,2011,0.02,3.42,0.01,1.78,101
3731,KEN,2012,0.01,4.26,0.01,1.82,101
3732,KEN,2013,0.01,3.91,0.03,2.21,101
3733,KEN,2014,0.02,3.28,0.05,3.38,101
3734,KEN,2015,0.06,3.75,0.05,4.63,101
3735,KEN,2016,0.06,3.31,0.06,4.84,101
3736,KEN,2017,0.06,3.17,0.07,5.13,101
3737,KEN,2018,0.38,3.99,0.09,5.33,101
3738,KEN,2019,1.56,3.21,0.09,5.3799996,101
3739,KEN,2020,1.33,4.23,0.09,5.17,101
3740,KEN,2021,1.51,4.0,0.1,5.24,101
3741,KEN,2022,2.14,3.04,0.42,5.779999999999999,101
3742,KEN,2023,2.01,2.67,0.58,6.23,101
3743,KGZ,2000,0.0,13.55,0.0,0.0,104
3744,KGZ,2001,0.0,12.31,0.0,0.0,104
3745,KGZ,2002,0.0,10.68,0.0,0.0,104
3746,KGZ,2003,0.0,13.38,0.0,0.0,104
3747,KGZ,2004,0.0,13.95,0.0,0.0,104
3748,KGZ,2005,0.0,12.66,0.0,0.0,104
3749,KGZ,2006,0.0,12.35,0.0,0.0,104
3750,KGZ,2007,0.0,12.61,0.0,0.0,104
3751,KGZ,2008,0.0,10.02,0.0,0.0,104
3752,KGZ,2009,0.0,10.11,0.0,0.0,104
3753,KGZ,2010,0.0,11.0,0.0,0.0,104
3754,KGZ,2011,0.0,14.0,0.0,0.0,104
3755,KGZ,2012,0.0,14.04,0.0,0.0,104
3756,KGZ,2013,0.0,13.0,0.0,0.0,104
3757,KGZ,2014,0.0,13.16,0.0,0.0,104
3758,KGZ,2015,0.0,10.99,0.0,0.0,104
3759,KGZ,2016,0.0,11.38,0.0,0.0,104
3760,KGZ,2017,0.0,14.06,0.0,0.0,104
3761,KGZ,2018,0.0,14.17,0.0,0.0,104
3762,KGZ,2019,0.0,13.71,0.0,0.0,104
3763,KGZ,2020,0.0,14.8,0.0,0.0,104
3764,KGZ,2021,0.0,13.0,0.0,0.0,104
3765,KGZ,2022,0.0,11.9,0.0,0.0,104
3766,KGZ,2023,0.0,11.76,0.0,0.0,104
3767,KHM,2000,0.0,0.05,0.0,0.0,31
3768,KHM,2001,0.0,0.03,0.0,0.0,31
3769,KHM,2002,0.0,0.03,0.0,0.0,31
3770,KHM,2003,0.0,0.04,0.0,0.0,31
3771,KHM,2004,0.0,0.03,0.0,0.0,31
3772,KHM,2005,0.0,0.04,0.0,0.0,31
3773,KHM,2006,0.0,0.05,0.0,0.08,31
3774,KHM,2007,0.0,0.05,0.0,0.11,31
3775,KHM,2008,0.0,0.04,0.0,0.12,31
3776,KHM,2009,0.0,0.04,0.0,0.11,31
3777,KHM,2010,0.0,0.03,0.0,0.09,31
3778,KHM,2011,0.0,0.05,0.0,0.1,31
3779,KHM,2012,0.0,0.51,0.01,0.33,31
3780,KHM,2013,0.0,1.01,0.01,0.23,31
3781,KHM,2014,0.0,1.83,0.01,0.11,31
3782,KHM,2015,0.0,1.98,0.02,0.15,31
3783,KHM,2016,0.0,2.59,0.03,0.18,31
3784,KHM,2017,0.0,2.71,0.03,0.32,31
3785,KHM,2018,0.0,4.69,0.04,0.26,31
3786,KHM,2019,0.0,4.03,0.12,0.34,31
3787,KHM,2020,0.0,4.07,0.31,0.22,31
3788,KHM,2021,0.0,4.0,0.37,0.23,31
3789,KHM,2022,0.0,6.16,0.73,0.01,31
3790,KHM,2023,0.0,5.32,0.8,0.01,31
3791,KIR,2000,0.0,0.0,0.0,0.0,102
3792,KIR,2001,0.0,0.0,0.0,0.0,102
3793,KIR,2002,0.0,0.0,0.0,0.0,102
3794,KIR,2003,0.0,0.0,0.0,0.0,102
3795,KIR,2004,0.0,0.0,0.0,0.0,102
3796,KIR,2005,0.0,0.0,0.0,0.0,102
3797,KIR,2006,0.0,0.0,0.0,0.0,102
3798,KIR,2007,0.0,0.0,0.0,0.0,102
3799,KIR,2008,0.0,0.0,0.0,0.0,102
3800,KIR,2009,0.0,0.0,0.0,0.0,102
3801,KIR,2010,0.0,0.0,0.0,0.0,102
3802,KIR,2011,0.0,0.0,0.0,0.0,102
3803,KIR,2012,0.0,0.0,0.0,0.0,102
3804,KIR,2013,0.0,0.0,0.0,0.0,102
3805,KIR,2014,0.0,0.0,0.0,0.0,102
3806,KIR,2015,0.0,0.0,0.0,0.0,102
3807,KIR,2016,0.0,0.0,0.0,0.0,102
3808,KIR,2017,0.0,0.0,0.0,0.0,102
3809,KIR,2018,0.0,0.0,0.0,0.0,102
3810,KIR,2019,0.0,0.0,0.0,0.0,102
3811,KIR,2020,0.0,0.0,0.0,0.0,102
3812,KIR,2021,0.0,0.0,0.0,0.0,102
3813,KIR,2022,0.0,0.0,0.01,0.0,102
3814,KNA,2000,0.0,0.0,0.0,0.0,161
3815,KNA,2001,0.0,0.0,0.0,0.0,161
3816,KNA,2002,0.0,0.0,0.0,0.0,161
3817,KNA,2003,0.0,0.0,0.0,0.0,161
3818,KNA,2004,0.0,0.0,0.0,0.0,161
3819,KNA,2005,0.0,0.0,0.0,0.0,161
3820,KNA,2006,0.0,0.0,0.0,0.0,161
3821,KNA,2007,0.0,0.0,0.0,0.0,161
3822,KNA,2008,0.0,0.0,0.0,0.0,161
3823,KNA,2009,0.0,0.0,0.0,0.0,161
3824,KNA,2010,0.0,0.0,0.0,0.0,161
3825,KNA,2011,0.0,0.0,0.0,0.0,161
3826,KNA,2012,0.01,0.0,0.0,0.0,161
3827,KNA,2013,0.01,0.0,0.0,0.0,161
3828,KNA,2014,0.01,0.0,0.0,0.0,161
3829,KNA,2015,0.01,0.0,0.0,0.0,161
3830,KNA,2016,0.01,0.0,0.0,0.0,161
3831,KNA,2017,0.0,0.0,0.0,0.0,161
3832,KNA,2018,0.01,0.0,0.0,0.0,161
3833,KNA,2019,0.01,0.0,0.0,0.0,161
3834,KNA,2020,0.01,0.0,0.0,0.0,161
3835,KNA,2021,0.01,0.0,0.0,0.0,161
3836,KNA,2022,0.01,0.0,0.0,0.0,161
3837,KOR,1965,0.0,0.710427,0.0,0.0,178
3838,KOR,1966,0.0,0.985322,0.0,0.0,178
3839,KOR,1967,0.0,0.953171,0.0,0.0,178
3840,KOR,1968,0.0,0.929483,0.0,0.0,178
3841,KOR,1969,0.0,1.428512,0.0,0.0,178
3842,KOR,1970,0.0,1.220684,0.0,0.0,178
3843,KOR,1971,0.0,1.319976,0.0,0.0,178
3844,KOR,1972,0.0,1.368076,0.0,0.0,178
3845,KOR,1973,0.0,1.284465,0.0,0.0,178
3846,KOR,1974,0.0,1.905858,0.0,0.0,178
3847,KOR,1975,0.0,1.682809,0.0,0.0,178
3848,KOR,1976,0.0,1.788661,0.0,0.0,178
3849,KOR,1977,0.0,1.392729,0.0,0.0,178
3850,KOR,1978,0.0,1.807524,0.0,0.0,178
3851,KOR,1979,0.0,2.296168,0.0,0.0,178
3852,KOR,1980,0.0,1.920375,0.0,0.0,178
3853,KOR,1981,0.0,2.597707,0.0,0.0,178
3854,KOR,1982,0.0,1.715362,0.0,0.0,178
3855,KOR,1983,0.0,2.294191,0.0,0.0,178
3856,KOR,1984,0.0,1.998143,0.0,0.0,178
3857,KOR,1985,0.0,3.184966,0.0,0.0,178
3858,KOR,1986,0.0,3.10988,0.0,0.0,178
3859,KOR,1987,0.0,3.965371,0.0,0.0,178
3860,KOR,1988,0.0,1.987232,0.0,0.0,178
3861,KOR,1989,0.0,2.963969,0.0,0.0,178
3862,KOR,1990,0.0,4.683946,0.001,0.0,178
3863,KOR,1991,0.0,3.486046,0.001,0.0,178
3864,KOR,1992,0.0,3.097448,0.002,0.0,178
3865,KOR,1993,0.001,4.227549,0.002,0.0,178
3866,KOR,1994,0.001,2.346092,0.002,0.0,178
3867,KOR,1995,0.0,2.759923,0.002,0.25,178
3868,KOR,1996,0.0,2.424357,0.003,0.403,178
3869,KOR,1997,0.001,2.813992,0.003,0.078,178
3870,KOR,1998,0.002,4.279418,0.004,0.058,178
3871,KOR,1999,0.005839,4.15926,0.004572,0.087,178
3872,KOR,2000,0.02,3.97,0.0,0.08,178
3873,KOR,2001,0.01,4.11,0.01,0.08,178
3874,KOR,2002,0.01,3.2,0.01,0.17,178
3875,KOR,2003,0.03,4.85,0.01,0.18,178
3876,KOR,2004,0.05,4.29,0.01,0.28,178
3877,KOR,2005,0.13,3.64,0.01,0.24,178
3878,KOR,2006,0.24,3.43,0.03,0.24000001,178
3879,KOR,2007,0.38,3.6,0.07,0.37,178
3880,KOR,2008,0.44,3.04,0.28,0.63,178
3881,KOR,2009,0.69,2.79,0.57,0.6,178
3882,KOR,2010,0.82,3.63,0.77,3.02,178
3883,KOR,2011,0.86,4.54,0.92,5.97,178
3884,KOR,2012,0.91,3.87,1.1,6.8799996,178
3885,KOR,2013,1.15,4.23,1.59,7.65,178
3886,KOR,2014,1.15,2.72,2.55,11.25,178
3887,KOR,2015,1.34,2.12,3.88,11.9,178
3888,KOR,2016,1.68,2.76,5.07,11.86,178
3889,KOR,2017,2.17,2.83,7.05,13.929999,178
3890,KOR,2018,2.46,3.32,9.21,14.42,178
3891,KOR,2019,2.68,2.75,13.0,13.490001,178
3892,KOR,2020,3.15,3.88,17.97,8.81,178
3893,KOR,2021,3.18,3.05,23.95,15.57,178
3894,KOR,2022,3.37,3.54,30.73,17.85,178
3895,KOR,2023,3.39,3.72,29.37,19.25,178
3896,KWT,1965,0.0,0.0,0.0,0.0,103
3897,KWT,1966,0.0,0.0,0.0,0.0,103
3898,KWT,1967,0.0,0.0,0.0,0.0,103
3899,KWT,1968,0.0,0.0,0.0,0.0,103
3900,KWT,1969,0.0,0.0,0.0,0.0,103
3901,KWT,1970,0.0,0.0,0.0,0.0,103
3902,KWT,1971,0.0,0.0,0.0,0.0,103
3903,KWT,1972,0.0,0.0,0.0,0.0,103
3904,KWT,1973,0.0,0.0,0.0,0.0,103
3905,KWT,1974,0.0,0.0,0.0,0.0,103
3906,KWT,1975,0.0,0.0,0.0,0.0,103
3907,KWT,1976,0.0,0.0,0.0,0.0,103
3908,KWT,1977,0.0,0.0,0.0,0.0,103
3909,KWT,1978,0.0,0.0,0.0,0.0,103
3910,KWT,1979,0.0,0.0,0.0,0.0,103
3911,KWT,1980,0.0,0.0,0.0,0.0,103
3912,KWT,1981,0.0,0.0,0.0,0.0,103
3913,KWT,1982,0.0,0.0,0.0,0.0,103
3914,KWT,1983,0.0,0.0,0.0,0.0,103
3915,KWT,1984,0.0,0.0,0.0,0.0,103
3916,KWT,1985,0.0,0.0,0.0,0.0,103
3917,KWT,1986,0.0,0.0,0.0,0.0,103
3918,KWT,1987,0.0,0.0,0.0,0.0,103
3919,KWT,1988,0.0,0.0,0.0,0.0,103
3920,KWT,1989,0.0,0.0,0.0,0.0,103
3921,KWT,1990,0.0,0.0,0.0,0.0,103
3922,KWT,1991,0.0,0.0,0.0,0.0,103
3923,KWT,1992,0.0,0.0,0.0,0.0,103
3924,KWT,1993,0.0,0.0,0.0,0.0,103
3925,KWT,1994,0.0,0.0,0.0,0.0,103
3926,KWT,1995,0.0,0.0,0.0,0.0,103
3927,KWT,1996,0.0,0.0,0.0,0.0,103
3928,KWT,1997,0.0,0.0,0.0,0.0,103
3929,KWT,1998,0.0,0.0,0.0,0.0,103
3930,KWT,1999,0.0,0.0,0.0,0.0,103
3931,KWT,2000,0.0,0.0,0.0,0.0,103
3932,KWT,2001,0.0,0.0,0.0,0.0,103
3933,KWT,2002,0.0,0.0,0.0,0.0,103
3934,KWT,2003,0.0,0.0,0.0,0.0,103
3935,KWT,2004,0.0,0.0,0.0,0.0,103
3936,KWT,2005,0.0,0.0,0.0,0.0,103
3937,KWT,2006,0.0,0.0,0.0,0.0,103
3938,KWT,2007,0.0,0.0,0.0,0.0,103
3939,KWT,2008,0.0,0.0,0.0,0.0,103
3940,KWT,2009,0.0,0.0,0.0,0.0,103
3941,KWT,2010,0.0,0.0,0.0,0.0,103
3942,KWT,2011,0.0,0.0,0.0,0.0,103
3943,KWT,2012,0.0,0.0,0.0,0.0,103
3944,KWT,2013,0.01,0.0,0.0,0.0,103
3945,KWT,2014,0.01,0.0,0.0,0.0,103
3946,KWT,2015,0.01,0.0,0.0,0.0,103
3947,KWT,2016,0.01,0.0,0.01,0.0,103
3948,KWT,2017,0.03,0.0,0.01,0.0,103
3949,KWT,2018,0.04,0.0,0.02,0.0,103
3950,KWT,2019,0.04,0.0,0.02,0.0,103
3951,KWT,2020,0.03,0.0,0.02,0.0,103
3952,KWT,2021,0.03,0.0,0.02,0.0,103
3953,KWT,2022,1.72,0.0,0.18,0.0,103
3954,KWT,2023,1.72,0.0,0.19,0.0,103
3955,LAO,2000,0.0,3.28,0.0,0.0,105
3956,LAO,2001,0.0,3.3,0.0,0.0,105
3957,LAO,2002,0.0,3.21,0.0,0.0,105
3958,LAO,2003,0.0,2.83,0.0,0.0,105
3959,LAO,2004,0.0,3.0,0.0,0.0,105
3960,LAO,2005,0.0,3.51,0.0,0.0,105
3961,LAO,2006,0.0,3.6,0.0,0.0,105
3962,LAO,2007,0.0,3.37,0.0,0.0,105
3963,LAO,2008,0.0,3.72,0.0,0.0,105
3964,LAO,2009,0.0,3.37,0.0,0.0,105
3965,LAO,2010,0.0,8.36,0.0,0.0,105
3966,LAO,2011,0.0,12.84,0.0,0.0,105
3967,LAO,2012,0.0,12.93,0.0,0.0,105
3968,LAO,2013,0.0,15.35,0.0,0.01,105
3969,LAO,2014,0.0,15.12,0.0,0.01,105
3970,LAO,2015,0.0,13.9,0.0,0.07,105
3971,LAO,2016,0.0,17.53,0.0,0.16,105
3972,LAO,2017,0.0,20.1,0.01,0.21,105
3973,LAO,2018,0.0,22.33,0.02,0.6,105
3974,LAO,2019,0.0,19.74,0.04,0.57,105
3975,LAO,2020,0.0,28.51,0.04,0.57,105
3976,LAO,2021,0.0,28.51,0.04,0.61,105
3977,LAO,2022,0.0,38.74,0.08,0.04,105
3978,LAO,2023,0.0,40.0,0.08,0.04,105
